bug_commit_hash,ns,nd,entropy,lt,fix,age,ndev,nuc,commit,exp_of_files,exp_of_codes,exp,rexp,sexp,la,ld,lines_of_modified_code,nf,candidate_commit_to_fix,is_Friday,is_latest_bic,is_largest_mod,is_earliest_bic,label
091b246bb0111357edbb9703ea342a944b04deb6,1,3,3.0,120.125,0,0.1497685185185185,56,119,bca52b05af8ef757e9574f833217c0051ee21a50,11,515,5,6.0,4.0,243,52,295,8,84062,0,1,1,1,0
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,2,2.0,129.25,0,1.887326388888889,1,1,a36d08f4f22de2355fdeeb71eb430893efe939c8,24,1246,6,6.0,5.0,310,61,371,4,65490,0,0,0,0,0
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,1,1.0,667.5,1,0.0225,1,3,4712b7a5d7019eaa3b2a77b9ddb5c533791c5eb8,25,2441,9,9.0,8.0,41,8,49,2,75314,0,0,0,0,0
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,1,1.0,690.0,0,0.8138773148148148,1,6,b5d0245dfd7ddfc9e3a79c9fae3725a0d15f5a9a,26,2519,12,12.0,11.0,71,25,96,2,66216,1,0,0,0,0
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,4,3.584962500721156,92.0,0,0.4170949074074073,18,203,3f1dccbac4736d4b7ce182a546f731a10e956526,0,0,0,1.0,0.0,836,2,838,12,64672,0,0,1,1,0
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,3,2.321928094887362,443.6,0,5.036585648148148,14,82,31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,26,2623,14,14.0,13.0,77,320,397,5,63055,0,1,0,0,1
31424fc19ae5b7e29f5a17e102eb4d6e0a29d311,1,3,2.321928094887362,330.2,1,1.4741782407407409,10,113,0f722ad17221024cd1e6f43e115c60bac8c46b2d,24,1617,7,7.0,6.0,758,59,817,5,293,1,0,0,0,0
3b43497b3183e914fc04a11aa7645eef77e2ce6f,1,6,3.906890595608518,262.2,1,0.0989930555555555,16,241,7bf261a6edf88f4fab4be4bbbfa04a121d4b0cff,34,3365,26,27.0,23.0,1060,490,1550,15,62748,0,1,1,1,0
30d1543f0cc237e00427d05ff39beed722dffc48,1,4,2.8073549220576046,466.57142857142856,0,2.169178240740741,2,30,30d1543f0cc237e00427d05ff39beed722dffc48,2186,743378,529,260.1666666666667,178.0,58,28,86,7,1807,0,1,1,1,1
1de47df54561b12d5c622167d9ca3dcef86560b0,1,1,0.0,88.0,0,5.201770833333334,3,7,1de47df54561b12d5c622167d9ca3dcef86560b0,6,82,9,5.833333333333333,1.0,6,1,7,1,17308,0,1,1,1,1
1bec70107332f065ffab039db1f8abd78c8ae729,1,1,0.0,336.0,0,0.0422337962962963,1,32,afdac755581650894b7b31503deb4e3c14605b94,25,3637,85,86.0,83.0,9,6,15,1,13581,0,1,0,0,0
1bec70107332f065ffab039db1f8abd78c8ae729,1,3,2.321928094887362,151.4,0,0.0138888888888888,1,37,b40ce953cf272552b9a03d701deacf574b1c3424,21,2592,45,46.0,45.0,32,3,35,5,32093,0,0,0,0,0
1bec70107332f065ffab039db1f8abd78c8ae729,1,3,3.0,31.75,0,0.047662037037037,1,11,0c6bad7b427323629fadd302c76857cbe79ccae5,14,1174,11,12.0,11.0,255,67,322,8,33739,0,0,1,1,0
8ab5f84937ce2c89b0199701de565e28da561d9e,1,1,0.0,133.0,1,0.7534375,5,8,8ab5f84937ce2c89b0199701de565e28da561d9e,0,0,0,1.0,0.0,3,3,6,1,483,0,1,1,1,1
4018b6d6fdb5e2ef224cc8e717b20e4910216139,2,1,1.0,204.0,0,0.0003587962962962,1,13,ddbe837ad627b1b5862e5ad15fa4f57cc971e20d,53,22400,460,234.33333333333331,13.0,14,2,16,2,1166,0,0,0,0,0
4018b6d6fdb5e2ef224cc8e717b20e4910216139,2,1,1.0,218.5,0,0.0883912037037037,1,15,85b9b2f16b369d5e055641b41a9af92ad3f79164,55,25047,462,236.33333333333331,15.0,32,4,36,2,69296,0,0,0,0,0
4018b6d6fdb5e2ef224cc8e717b20e4910216139,3,1,1.584962500721156,154.66666666666666,0,1.8458333333333332,7,113,d2c5e0c210c86724452e2e06190da523ae9aead9,52,22097,455,229.33333333333331,73.0,143,136,279,3,1629,0,0,1,1,0
4018b6d6fdb5e2ef224cc8e717b20e4910216139,4,1,2.0,222.5,1,0.0474537037037037,2,75,4018b6d6fdb5e2ef224cc8e717b20e4910216139,9,110,12,13.0,2.0,33,35,68,4,65840,0,1,0,0,1
4018b6d6fdb5e2ef224cc8e717b20e4910216139,1,1,0.0,325.0,0,0.0024074074074074,1,14,1d2099cbbd62ce0f8235374109aa3ffec96551d5,55,25083,463,237.33333333333331,14.0,49,1,50,1,73386,1,0,0,0,0
800f8fb7166942a90b20ffd2c70f5dae4763c9f8,1,1,1.584962500721156,124.0,0,0.8505787037037037,1,6,800f8fb7166942a90b20ffd2c70f5dae4763c9f8,37,3460,18,19.0,18.0,4,4,8,3,545,0,1,1,1,1
7044af41ebaaefbf786c05f997a3d12ba769e8d5,4,21,4.954196310386877,42.29032258064516,0,0.9773263888888888,5,73,7044af41ebaaefbf786c05f997a3d12ba769e8d5,1765,1559256,864,471.5,752.0,327,252,579,31,83930,1,1,0,0,1
7044af41ebaaefbf786c05f997a3d12ba769e8d5,2,18,5.087462841250338,81.8529411764706,0,1.4358680555555556,5,94,e0885bc8aa7784d2401522ef5c188c4948a64f16,649,140202,101,102.0,85.0,972,808,1780,34,82234,0,0,1,1,0
42bda8c1cb355f5398d864ae6c26329a751ecb82,2,2,1.584962500721156,180.33333333333331,1,78.23238425925926,5,75,42bda8c1cb355f5398d864ae6c26329a751ecb82,0,0,0,0.0,0.0,407,251,658,3,54579,0,1,1,1,1
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,4,4.08746284125034,456.3529411764706,0,0.016099537037037,3,11,9b03194307d9e41c2d651bed1fd53a0a381c5ee7,2959,1242887,605,276.6238095238095,462.0,775,806,1581,17,19147,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,1,1.584962500721156,404.0,1,0.0015046296296296,3,4,63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,67,9111,14,13.583333333333334,14.0,147,6,153,3,74000,0,0,0,0,1
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,2,1.584962500721156,300.6666666666667,0,1.0949189814814817,4,20,8e9546b10f5afb87de788cb797ce10a26c95d5a5,1736,361328,669,400.5833333333333,533.0,25,3,28,3,31751,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,3,3.321928094887362,880.0,1,1.6347800925925928,2,12,6fbcf0225f9855e1fe2635f6b666d186c8843681,35,16414,23,22.5,21.0,78,13,91,10,19155,0,1,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,1,0.0,665.0,1,3.63755787037037,2,2,b1c8bcac23ab831ff4786bf018632aa31219b30f,58,8525,8,7.583333333333333,8.0,19,8,27,1,16580,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,2,4.0,700.25,1,0.1054398148148148,4,81,492cdab111d514d88bbf6647a032a221e1120640,1540,284894,617,348.5833333333333,494.0,944,60,1004,16,1331,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,2,1.0,1125.0,0,0.1325,2,8,291fe7fea271b9965d87c25db0212a7be7b0723f,2926,1234901,578,249.6238095238095,443.0,1249,1392,2641,2,9808,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,2,3.321928094887362,462.6,0,3.472222222222222e-05,4,67,23fe3c59542a2052cbfde907780e6621b97630c8,1522,280638,603,334.5833333333333,482.0,1881,7,1888,10,9903,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,5,4.247927513443588,745.1578947368421,0,9.832152777777775,9,251,85cfc8565ba1c4e56745c3af105f6353ea183695,489,49848,141,85.2936507936508,96.0,2855,38,2893,19,15596,0,0,0,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,3,47,9.005624549193909,295.5136186770428,0,0.0014583333333333,16,617,8532cde5932d54e700d63d1b9102dea9422ab6e8,2977,1248325,612,283.6238095238095,471.0,32841,28985,61826,514,15856,0,0,1,0,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,1,1.0,381.0,0,2.3148148148148147e-05,1,1,0eb71a3679023460054b22c04efaef4c52a9cdbc,1423,250876,492,223.5833333333333,393.0,142,1,143,2,18299,0,0,0,1,0
63c8f41fa078d4ca61dedbe75b3c9e232ea1fb19,1,4,2.584962500721156,405.3333333333333,1,0.3255324074074073,5,17,2aa0bf496531a5deb32ca31c66f37dac6a40df1a,63,9096,13,12.583333333333334,13.0,12,3,15,6,74130,0,0,0,0,0
b54bdbd390ff4168e685ba5f403fc593cfbde17a,1,1,0.0,221.0,0,1.308888888888889,20,52,b54bdbd390ff4168e685ba5f403fc593cfbde17a,19,781,20,21.0,17.0,2,0,2,1,27691,0,1,0,0,1
b54bdbd390ff4168e685ba5f403fc593cfbde17a,13,121,11.698270577692009,0.0,0,0.0,0,0,1ccdd8e2b2d7768c0777d9ac34565e3c1b5f1a69,2,19,1,2.0,0.0,903457,0,903457,3323,78942,0,0,1,1,0
bcead2e43387c4d1c239053b00cf687a5169eacb,1,2,1.0,440.5,0,0.0302083333333333,4,16,d7808df63fee8c28a27cd3f2ba90f0e7c550b96c,5,1029,2,3.0,1.0,64,57,121,2,26527,0,0,0,0,0
bcead2e43387c4d1c239053b00cf687a5169eacb,1,2,1.584962500721156,452.0,1,0.0002430555555555,4,65,bcead2e43387c4d1c239053b00cf687a5169eacb,41,9574,117,63.5,82.0,76,75,151,3,5392,0,0,0,0,1
bcead2e43387c4d1c239053b00cf687a5169eacb,1,2,1.0,338.0,0,0.1586342592592592,2,10,e9de5337186038ef55dbf1156ecc1646ac24996e,1,159,2,3.0,2.0,94,3,97,2,37166,0,0,0,1,0
bcead2e43387c4d1c239053b00cf687a5169eacb,1,2,1.0,444.5,1,0.0005092592592592,4,25,626743d94184a88bf2a5688cabcbe03199a41360,37,4972,23,24.0,20.0,97,106,203,2,28608,0,0,0,0,0
bcead2e43387c4d1c239053b00cf687a5169eacb,1,2,2.321928094887362,325.6,1,0.9274305555555556,3,17,bd9e159497c78cf4f5f865112bc9b2d2d3b089ca,2,256,3,4.0,3.0,503,508,1011,5,43436,0,0,1,0,0
bcead2e43387c4d1c239053b00cf687a5169eacb,1,1,0.0,303.0,0,1.2503587962962963,4,23,2488ac65d4b002e5d6d10978eced31d10416d158,9,2637,21,11.5,19.0,8,4,12,1,13180,1,1,0,0,0
c46d044efe8f696cf411b69864046dc0e26e776f,1,1,0.0,23.0,1,0.0802083333333333,1,1,fe14f69e71f0c4a5b121be139905afd4c14de2b7,10616,903423,2071,1340.8333333333333,235.0,114,18,132,1,58872,0,1,1,0,0
c46d044efe8f696cf411b69864046dc0e26e776f,3,4,2.0,198.5,1,0.0217708333333333,7,366,7bd850a133871ab5bf778030d29dcb62209ed2a4,10615,903383,2069,1338.8333333333333,476.0,26,12,38,4,67620,0,0,0,1,0
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,2,4,3.7004397181410926,937.8461538461538,1,0.0002777777777777,8,267,68af9f87f87db690efe5658ebd819f6897b241cb,1102,265804,1464,531.0833333333334,1091.0,2329,968,3297,13,83914,0,0,1,0,0
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,2,5,3.584962500721156,1787.0833333333333,0,0.2117708333333333,11,328,e06f859fd0f4292ba2881e439fbc8f55e3c89619,1030,198578,1270,681.15,977.0,562,115,677,12,707,0,0,0,1,0
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,1,2,2.8073549220576046,641.5714285714286,0,4.629629629629629e-05,2,37,40146edfcb34295a27db787f98d5cce201a02d3b,1063,213786,1317,728.15,908.0,614,10,624,7,11980,1,0,0,0,0
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,1,2,2.0,464.0,0,0.0130208333333333,8,195,e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,336,57452,237,94.48333333333332,159.0,358,7,365,4,14739,0,1,0,0,1
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,1,1,2.321928094887362,1097.8,0,0.0536342592592592,3,47,cacc18ed9f41244fb8d8cdfbcd511e453c8a8eb5,592,67809,261,47.5,196.0,39,6,45,5,19085,0,0,0,0,0
e5f32f91b1b15ad0d52c5ac5452eb96f8ca6c26b,1,3,2.321928094887362,559.8,0,3.472222222222222e-05,2,10,8c82c507adba8b4633a4b0abac4db203522074d3,1059,207537,1300,711.15,893.0,172,63,235,5,33250,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,2.0,2259.75,1,1.7195138888888888,41,995,3468cd3664e7a7bd123e27493fe551c311c7a63c,1038,1037359,6676,2355.083333333333,4458.0,102,29,131,4,66617,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,1.584962500721156,1595.3333333333333,0,1.029849537037037,7,212,eda827f8b71b81a1170f5524c52bea7db249eb58,599,226998,1357,749.3333333333334,389.0,60,23,83,3,2020,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,0.0,5111.0,1,0.0006134259259259,14,463,e9abc94483bb7d123057f8a70057f5ecf12841f2,1100,1134901,7340,1994.7880952380951,4982.0,7,6,13,1,69024,1,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,0.0,3217.0,0,4.76519675925926,28,477,d2e16801f0aeb4849262b34ff2251fb6aed28051,892,910083,4761,1815.7,3034.0,1,0,1,1,1494,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,2.321928094887362,1595.2,0,0.0135185185185185,21,609,1649e509c303adc5e17ff31d61203db901488e58,873,863395,3238,1240.2,1780.0,98,96,194,5,77165,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,0.0,3228.0,0,0.0113310185185185,28,483,e917de12d0655e4a1069c00e27daf12c3ab64aa7,892,911836,4863,1917.7,3106.0,2,0,2,1,70081,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,1.584962500721156,2459.0,0,0.0003703703703703,29,796,aa5898f53eff5dad018399e106dfb54a8b695b73,892,910674,4804,1858.7,3050.0,118,40,158,3,85012,0,0,0,0,0
d827dbfda770d040d23802fb462487eea3699f0b,2,2,3.459431618637298,569.4545454545455,0,0.2821759259259259,9,272,ecc9109434002d4667cd01a3b7c067a508c876eb,490,190411,1246,638.3333333333334,299.0,1727,9,1736,11,64546,0,0,1,1,0
d827dbfda770d040d23802fb462487eea3699f0b,1,1,0.0,3715.0,1,30.50625,38,595,e0d0fb450ca70179855d189cf157b3f826561f38,0,0,0,0.0,0.0,7,2,9,1,48073,1,1,0,0,0
84fb5bb6a09a6a358f98c654c84c3b99a0f24eef,2,2,2.0,9.5,0,9.667766203703705,4,20,55aea5099c1780700e5acebda712e47b575853e5,34,3349,90,85.5,0.0,204,2,206,4,9970,0,0,1,1,0
84fb5bb6a09a6a358f98c654c84c3b99a0f24eef,2,2,1.0,218.0,0,3.305381944444445,1,9,c64970ede515eb615d969bb5107b145f3f4d3a1f,44,4189,102,97.5,0.0,51,0,51,2,81739,0,0,0,0,0
84fb5bb6a09a6a358f98c654c84c3b99a0f24eef,2,2,1.584962500721156,506.6666666666667,0,0.0031944444444444,21,157,7ecc4a31710c6c46ba9327e2708dcba4ae56276d,515,101236,913,239.92741702741705,626.0,68,0,68,3,83252,0,1,0,0,0
dcec42bbee3b983c4bbcd2a258f84f69be20b124,1,3,3.169925001442312,192.44444444444449,1,0.0547685185185185,1,6,dcec42bbee3b983c4bbcd2a258f84f69be20b124,48,7520,10,9.5,6.0,61,34,95,9,443,0,1,1,1,1
c0d37abe5b06f1326df167e0345f397f3e26273c,1,2,1.0,561.5,0,1.9693634259259256,15,112,c0d37abe5b06f1326df167e0345f397f3e26273c,347,17233,236,120.5,67.0,35,30,65,2,83963,1,1,1,1,1
73b390347d28dd03ccd500b04065b1bd517b6a2e,1,1,0.0,286.0,1,0.0064467592592592,20,177,73b390347d28dd03ccd500b04065b1bd517b6a2e,5549,842235,818,375.6666666666666,429.0,38,26,64,1,3267,1,1,1,1,1
7b6508e8318d1d045826616317f8edbaf4658e3b,2,3,2.0,954.25,0,8.101851851851852e-05,29,637,865dd11c66064c47d9887b5cc32820f02d3b14f3,214,9581,114,84.5,55.0,771,680,1451,4,5689,1,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,5,19,7.686500527183218,560.0776699029126,0,28.448328895154496,81,3804,7b6508e8318d1d045826616317f8edbaf4658e3b,1242,245915,302,200.5,249.0,33319,5269,38588,206,24212,0,0,0,0,1
7b6508e8318d1d045826616317f8edbaf4658e3b,2,5,3.321928094887362,1212.6,0,0.0106249999999999,32,836,94a0869c4373da6d78c6e01bcc3513a31ad93982,1375,184405,193,194.0,137.0,76,42,118,10,27701,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,2,7,4.857980995127571,733.3793103448276,0,0.0013888888888888,8,1090,0e7fe6f1bb4dac046d2e0a8b9a6a93b7c67fe751,1183,410039,3131,842.2835497835497,2713.0,550,481,1031,29,14353,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,3,27,9.804131021183329,461.3489932885906,1,6.944444444444309e-05,103,7384,3339ffd6be2736541b928446de39ce51293449c6,5131,2382343,333,154.0,166.0,219181,189770,408951,894,76733,1,1,1,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,3,9,6.47573343096641,856.9213483146067,0,3.655057870370366,72,3253,c7a82654f2eb8992067079c3196f59d69e3f95f6,2542,728688,357,126.66666666666666,298.0,8608,3759,12367,89,68914,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,2,5,4.169925001442313,596.2777777777778,0,0.0247800925925926,6,453,05e4bdc25f15201c7d849abaa659a905a9cc5fa5,1045,256534,2085,454.5888888888889,1739.0,145,189,334,18,25606,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,2,5,3.7004397181410926,904.8461538461538,0,1.4524305555555552,21,718,bcdcea34f7a773128c1b9f4e3bfee47678ee94b3,750,103988,43,44.0,40.0,229,169,398,13,2204,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,1,1,0.0,3062.0,0,0.00625,19,407,7644102ccdf0d262b088299c5a641af619ade13e,820,154653,53,54.0,49.0,11,29,40,1,58507,0,0,0,0,0
7b6508e8318d1d045826616317f8edbaf4658e3b,3,6,3.8073549220576055,455.5,0,0.0640625,5,277,c7a34b88d401af4b849c84e35bf08757b70919a6,883,119588,1118,521.25,1033.0,212,30,242,14,4589,0,0,0,1,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,4,15,4.954196310386877,62.483870967741936,0,4.501018518518519,2,40,5797f85dada180f85f620be9468bb895269e489a,93,15211,68,69.0,48.0,764,609,1373,31,48156,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,12,8,4.954196310386877,2.161290322580645,0,0.0091550925925925,1,1,d10f15aac0213a4cb34e2e3ce83259e03e806f37,0,0,0,1.0,0.0,3247,7,3254,31,68514,0,0,1,1,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,0.0,450.0,1,0.2900347222222222,1,21,5044860b6d911ede7eb198eeadab24ec782d7192,79,13576,52,53.0,28.0,31,6,37,1,11998,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,1.584962500721156,292.0,0,0.0574537037037037,1,23,c57f359acf56f4524846922fa8956a1f3cb71004,74,12349,44,45.0,24.0,59,24,83,3,3656,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,4,3,3.169925001442312,304.0,1,0.0454861111111111,2,58,2db0127201c94256ff59d0a8c1f268380e2e9df6,77,11474,56,57.0,28.0,155,133,288,9,13987,0,1,0,0,1
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,0.0,475.0,1,0.0484722222222222,1,22,7689cfdad592f14cc3aff787fd9d39dfbbc5fc08,85,13711,54,55.0,29.0,17,8,25,1,7797,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,2,5,3.7004397181410926,144.76923076923077,0,3.119641203703704,1,22,b16eff8b825ee4266537e634716b54f0f745fe1e,58,9443,39,40.0,25.0,532,390,922,13,51483,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,0.0,172.0,0,0.2651041666666666,1,1,66c9b1f382ff5cc06cc58693cb8e31f4ed199425,38,4505,4,5.0,1.0,49,30,79,1,42062,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,2,3,2.0,228.25,0,0.6917129629629629,1,27,3e6f2ed2707f398365604ffc50121f1da48a61a4,78,13436,51,52.0,34.0,76,64,140,4,37057,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,1.584962500721156,334.6666666666667,0,0.0209606481481481,1,26,7d4cc069d61f3bad8e1f8261b404e09984109fc9,85,14506,57,58.0,32.0,28,17,45,3,83687,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,2,10,3.906890595608518,47.86666666666667,0,0.4768344907407407,1,35,d2c77b8a0e87773628f8947e9f124522a0399d33,114,17026,71,72.0,50.0,209,180,389,15,5851,0,0,0,0,0
2db0127201c94256ff59d0a8c1f268380e2e9df6,1,1,1.0,384.5,0,0.0026041666666666,1,17,e224b43c3fc1b266cf7b58a0a68712664fa52765,73,12224,42,43.0,22.0,11,11,22,2,17088,0,0,0,0,0
aec8e4ebf16125e11441ac14365c5162de3ed4cc,1,1,0.0,718.0,1,1.0033912037037036,5,21,aec8e4ebf16125e11441ac14365c5162de3ed4cc,12,222,11,8.0,9.0,20,2,22,1,24742,0,1,1,1,1
0b730e82b4bf63be1c3acd924a77a684a31db709,1,2,1.0,382.5,1,1.2191666666666667,16,35,0b730e82b4bf63be1c3acd924a77a684a31db709,14,681,7,6.5,7.0,20,1,21,2,25080,0,1,1,1,1
09120132ef87061d527b5324a14ab5950db3dc0a,2,4,3.169925001442312,2520.0,0,1.6686342592592598,72,790,aec3edb1cc5ae386efbb08ec7414173478ff0d89,305,83160,742,337.0333333333333,639.0,54,257,311,9,69479,1,0,0,1,0
09120132ef87061d527b5324a14ab5950db3dc0a,1,1,0.0,7979.0,0,0.0002893518518518,57,614,09120132ef87061d527b5324a14ab5950db3dc0a,136,41715,349,127.2,317.0,9,0,9,1,18135,0,1,0,0,1
09120132ef87061d527b5324a14ab5950db3dc0a,1,2,2.0,3353.25,1,0.0017939814814814,65,677,527c53a2a0582eba728b304d0a88e177a49571b3,582,261874,1775,1359.2,1646.0,173,278,451,4,16707,0,0,1,0,0
16b5635c2b285c6e111f8c1975cc83e5c20ab2f5,1,5,2.8073549220576046,168.0,1,0.0100694444444444,5,19,9d8e3fad3240c3a0281834c997c71e8d820735a1,2050,311394,871,725.8333333333334,815.0,356,34,390,7,18680,0,0,1,1,0
16b5635c2b285c6e111f8c1975cc83e5c20ab2f5,1,1,0.0,205.0,1,2.738611111111111,4,5,f507f7e97ab247eb5eda2f808ca862eceb811ecf,8605,1533346,2477,764.6666666666666,2236.0,14,3,17,1,9931,0,1,0,0,0
17c0e8fc5cfb391029ad1dd7e545c479a4c2bad3,1,1,0.0,163.0,0,0.4971180555555555,2,5,17c0e8fc5cfb391029ad1dd7e545c479a4c2bad3,731,138029,86,87.0,40.0,3,9,12,1,12936,1,0,0,1,1
17c0e8fc5cfb391029ad1dd7e545c479a4c2bad3,1,2,1.0,260.5,1,0.0450462962962963,8,56,efddbba449a867b8c21bb495634e59b6d0794b9e,7104,2955016,3745,2227.75,1825.0,14,12,26,2,85167,0,1,1,0,0
991defbbb15ff9922bc4794802a19b328777aaf8,1,1,0.0,142.0,0,4.978587962962963,3,15,991defbbb15ff9922bc4794802a19b328777aaf8,1,13,1,2.0,1.0,23,3,26,1,5408,0,1,1,1,1
deb75948eed185f66ba260a47427279086e0e877,7,6,4.754887502163471,139.66666666666666,1,0.7686458333333337,2,47,87086d7068be7d01a8d89b7f7ed3fd75f3f12c93,361,93138,82,83.0,41.0,314,231,545,27,18635,0,1,1,1,0
3e623a22cc1176f866263b8b024ad88aee5a1e23,1,1,1.0,1650.0,0,3.097164351851852,4,67,3e623a22cc1176f866263b8b024ad88aee5a1e23,16,4613,52,53.0,22.0,333,165,498,2,70834,0,1,1,1,1
c166cb72f1676855816340666c3b618beef4b976,2,2,1.0,177.0,0,0.0016087962962962,4,11,927fa909d5d5cf8c07673cd16a6d3bdc81250bc0,2,5,2,2.5,0.0,6,6,12,2,2168,1,0,0,0,0
c166cb72f1676855816340666c3b618beef4b976,2,1,1.0,138.0,0,0.0009953703703703,4,9,c166cb72f1676855816340666c3b618beef4b976,586,58895,884,655.0,4.0,88,10,98,2,81606,1,0,0,0,1
c166cb72f1676855816340666c3b618beef4b976,5,1,2.321928094887362,120.2,0,1.0103356481481482,11,18,38b14db34e16bb0ae1f28b7ddccb6aa11a2a96a1,202,10273,197,132.83333333333334,3.0,131,0,131,5,28933,0,0,1,1,0
c166cb72f1676855816340666c3b618beef4b976,1,1,0.0,326.0,1,0.0039699074074074,5,12,a795ef8dcb8cbadffc996c41ff38927a97645234,2,5,2,2.5,0.0,1,0,1,1,15624,0,1,0,0,0
6a0d18ef6cd54662498cda95bea0467aed4efa87,1,1,1.0,76.0,1,0.0,2,3,3884a5f6e07d334103504cf5a7a2c176daf3cf9a,160,35843,469,297.8333333333333,130.0,40,152,192,2,75079,0,1,1,1,0
199ca4e59019df4572190f32b03ca709274ced7c,1,5,3.7004397181410926,91.53846153846152,0,0.2697800925925926,11,76,199ca4e59019df4572190f32b03ca709274ced7c,63038,43548577,11942,3241.253968253968,6806.0,147,46,193,13,67489,0,1,1,1,1
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,632.0,1,0.0022916666666666,30,93,07a51e98e124fd12371a872bca421bab5364c2e6,1,51,3,2.0,3.0,1,1,2,1,75605,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,184.0,0,0.6395717592592592,5,15,d5080a12fa46dca34c727e23930ef99c8b17a8b1,102,2300,18,18.5,12.0,34,17,51,1,26449,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,2,2.0,304.75,0,0.0753703703703703,29,96,c7e4f5c5fed8ff6c403fa6b549ea53be8834cc32,18,141,11,12.0,7.0,46,4,50,4,26071,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,656.0,1,1.0510648148148147,32,97,960d2b936d1d07bbd5ce36e21a1dddaf3ddcc86d,1194,207505,1495,1445.0,478.0,2,4,6,1,15002,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,503.0,0,0.0002083333333333,25,74,83657c7ec23a0c8b4dc5222ec77af0de0c5f98b4,3663,1742675,15486,5951.4,6039.0,2,18,20,1,4108,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,274.0,0,0.1613078703703703,11,36,fcaa8749c1af501f660cae1479687d02608c2564,281,26986,281,223.0,224.0,57,4,61,1,58936,0,0,0,0,0
17b4538567de730ebd163f706c3880cbe4251715,1,1,0.0,656.0,0,0.3043055555555555,34,105,17b4538567de730ebd163f706c3880cbe4251715,0,0,0,1.0,0.0,11,10,21,1,85147,0,0,0,0,1
