project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
tor_1,8d5215c6a00bc63a5df73800854cc45d2a8f980a,1,1,1,0,9031,2171.83,892,0,0,0,0,4,0,0
tor_1,8d524edb837a063e8d948603a117f1d4dd266174,1,1,1,0,4473,1575.25,451,3,1.62942,336,0,2,2,3488
tor_1,8d562c040ff46da0b05df9aff7294e854238b263,1,1,1,0,17183,4534.3,7722,10,0.0203356,123,0,3,0,1056
tor_1,8d5692a2f7a8d887fdb66b47bf3ec9a6ecb1f6f6,1,1,1,0,21485,3206,2827,0,0,0,0,3,0,0
tor_1,8d588e7b1a4fccffaa8318ed14d00a2ef615c53a,2,2,5,0.373869,5831,1247.89,1286,20,5.91247,295.8,0,54,8,1777.2
tor_1,8d59690033b1cc2b462b2b9ed61ddeaebb6f9ab0,2,2,4,0.22993,140,42.1497,127,41,-40.439,791.25,0,254,8,4764.5
tor_1,8d59897e58ab5c79cf7b981d05b8244a68eaf9ac,0,0,0,0,20436,4364.62,0,0,0,0,0,0,0,0
tor_1,8d59ddf3cba541c6578dff121e8f0623a7606bab,3,4,9,0.236945,46,7.53834,49,83,-128.459,547.222,0,275,54,3389.78
tor_1,8d5a9d762c94b481d2f1326a14bba5b9c50624a8,1,1,1,0,4748,1673.98,1941,6,15.6816,387,1,5,3,2352
tor_1,8d5ad8cd34a7755d025ec4a50879acea5ded7ddc,0,0,0,0,18337,4715.52,0,0,0,0,0,0,0,0
tor_1,8d5c0e58ea19fa1bc662c23e1a7ae77d688400fc,1,1,1,0,6976,1929.46,3091,8,6.47573,238,1,2,2,1728
tor_1,8d5d7832c45207b4c5507a149643bd63b6e44419,1,1,1,0,1713,962.676,1619,2,0.00476852,0,1,4,4,1451
tor_1,8d5dcdbda2160b6375cb479827d8cc2f16e06777,2,2,3,0.741841,7079,707.841,2077,22,229.181,207.333,0,17,0,1541.67
tor_1,8d5f1e6961feb1ef2a80d6d5a36e755a4b79007b,0,0,0,0,10088,2498.75,0,0,0,0,0,0,0,0
tor_1,8d616a1a49a0f5433966a16b17a20121fc2845fd,0,0,0,0,1073,780.495,0,0,0,0,0,0,0,0
tor_1,8d62e42fd31e292328adfc67257fb7b936b37c46,1,1,1,0,32,31.6008,32,11,0.000497685,95,0,17,0,2613
tor_1,8d67c079b472a0a5c786abb3ba7db5ad571b6aed,2,2,3,0.83897,76,47.0581,65,28,-47.7566,176.333,1,7,4,1415.67
tor_1,8d685aee7c89bc0118a4550c1bb5a3c82dfb4c4c,1,1,2,0.0226775,19302,4392.4,8573,8,0.0000578704,54.5,0,46,9,709.5
tor_1,8d68e5c748941dec2f2ec68108443ef538192153,2,2,2,0.124952,5268,1469.88,3375,15,4.57049,883,1,52,15,5135
tor_1,8d6aafbb4a7f4f9748b88f5ce16675900559149e,0,0,0,0,11565,2757.95,0,0,0,0,0,0,0,0
tor_1,8d6b1da2e6729c0cf8331e663bdfeee5d5660237,0,0,0,0,16395,4204.96,0,0,0,0,0,0,0,0
tor_1,8d6bb3a5595cd4b9dbc175a43b93e8d7ca332635,1,1,1,0,11175,2681.58,5247,22,42.3359,1382,0,6,0,5211
tor_1,8d6ce1625f0be924c5cee17bfc19bd4260f0e516,1,1,1,0,2,1.99997,2,6,0.000902778,56,0,72,10,1810
tor_1,8d6f18a86a6c2955efb6c5b5047a7e32ec43aa56,1,1,1,0,3646,1678.56,231,3,2.2056,0,0,10,4,2375
tor_1,8d6f27cea58627e08e7872c785456235122e060b,1,1,1,0,20016,4509.14,278,10,0.000462963,48,0,14,1,245
tor_1,8d70f217175b69a7b8e5d35b564f50712c882d7e,1,1,1,0,18685,4604.04,8293,1,0.870162,2,0,18,0,601
tor_1,8d730af0f7cd041cd83c237ca0f102ff076c18b0,1,1,1,0,81,74.6048,81,32,0.0943519,1098,1,1,9,5438
tor_1,8d740562284b7debe26b69aa7f791ae32f0020a9,1,1,1,0,3228,1570.88,3039,4,23.4402,0,0,1,1,242
tor_1,8d74fba651dfb788568d2236da773ed9fd9b4a39,0,0,0,0,6966,1921.37,0,0,0,0,0,0,0,0
tor_1,8d7fb11cb4f780c7ead9ba62757964450f0c62cb,1,1,2,0.808766,421,307.529,421,3,0.0601389,0,0,132,131,740
tor_1,8d80126eee396b503e464f2647b7ca00fd9db6c0,2,4,4,0.64992,21122,4026.08,12082,16,87.754,36.5,0,9,6,655.5
tor_1,8d81831d715adf9cb374100e23cc2b118efe3101,1,1,1,0,267,155.464,196,10,2.81626,706,0,1,1,3539
tor_1,8d82583d9709938165172bedf5d6ac3cd7cd8942,2,2,2,0.647965,5515,1522.77,1750,9,28.9191,942.5,1,15,7,5413
tor_1,8d830a276bc54c0f425fcdd15756abb5b06bf0f7,1,1,1,0,3525,1704.4,199,1,0.0176852,0,0,0,20,864
tor_1,8d84b4bfa1b23b2e1325bc7f15f8501ee5a5c0be,0,0,0,0,5730,1367.99,0,0,0,0,0,0,0,0
tor_1,8d84e10e8776eab8a44a039af0c15443fba83bc6,2,2,2,0.377073,19618,4494.59,11239,89,0.291088,1075,0,14,3,4258
tor_1,8d84f3af7bd82bbe68fbfb8fc45eb38bd0138251,1,1,1,0,9728,2379.76,4578,4,0.0166551,53,0,58,1,1584
tor_1,8d87040e13d4c3c95c23abc7232a71e686a65e45,1,1,1,0,0,0,0,7,10.1004,16,0,9,9,1419
tor_1,8d881b522268a9ebf2fa5c4ac568a805335b4de4,1,1,1,0,1226,476.516,30,17,8.22964,117,1,0,2,221
tor_1,8d89aa5eeaef2c009c7fc8250eacc0ed32ebde64,1,1,1,0,152,42.1235,105,2,0.018287,6,0,9,0,1697
tor_1,8d8a9d7f1d9cc779036441cfa9639f35c20e37c9,0,0,0,0,745,260.68,0,0,0,0,0,0,0,0
tor_1,8d8afc4efa538682ef2b80f6664456b34b84e519,2,2,2,0.47756,1717,564.945,1380,18,368.988,163.5,0,9,5,343
tor_1,8d8e0109395fb5fd9c60f44d126c3c0d0b25e96a,1,1,2,0.57938,1075,763.856,1075,2,1.49906,0,0,3,3,407
tor_1,8d908b961fc90628c449b344f5181eeec3e3bd70,0,0,0,0,15373,4013.91,0,0,0,0,0,0,0,0
tor_1,8d913cc3525e631aa5e30fa2755c4145c6dfa6bf,1,1,1,0,1,0.99797,0,3,679.663,9,0,3,2,187
tor_1,8d93c25d57452142bcf91c5531b76400aee4e700,1,1,1,0,3484,1680.46,3289,4,1.01258,0,0,18,5,585
tor_1,8d94bcbf8c7c34a6e2d683982ef22ab6949c34ea,1,2,5,0.49365,20041,4510.37,8954,38,6.09382,164.8,0,1,15,1591.2
tor_1,8d9602c21ccc0d93c82c651d94791df88cf4c9ad,3,3,3,1,9481,2413.02,5897,26,338.58,272.333,0,3,3,665
tor_1,8d962233f65022dc7fbc0466c981e3e7f2aea0c8,0,0,0,0,11977,2797.86,0,0,0,0,0,0,0,0
tor_1,8d9aadf57c5a41a4a1b918e30c294f41c9c39026,1,1,3,0.0199468,4897,1703.48,2072,4,24.7668,58,0,122,120,1374.33
tor_1,8d9f81bc9cdca3022ec3243145bf232fe4f28579,1,1,1,0,480,176.433,428,3,47.928,5,0,46,87,1717
tor_1,8d9fb62980a6da9c0cd6e0f9437d2f2423cd50bf,1,1,1,0,1132,732.16,1099,6,3.08587,0,0,6,6,1545
tor_1,8da10e8237df074194594823e6102f7bc6e811ae,0,0,0,0,1039,423.182,0,0,0,0,0,0,0,0
tor_1,8da24c99bdb90b04a05d5bccf5bcff1218174b75,1,2,18,0.130637,12993,3181.12,6080,118,12.8383,376.556,1,880,810,3139.89
tor_1,8da4d363718b2642956533713aa0c043a4f0691d,1,1,1,0,2204,990.294,2094,3,0.00188657,0,0,2,0,1875
tor_1,8da6bfa5dedbbb03d12bb81974a265feb88122c1,0,0,0,0,16195,4242.94,0,0,0,0,0,0,0,0
tor_1,8da7fcccd67f5dc37acc904f628d94fb2827059d,0,0,0,0,16480,4229.74,0,0,0,0,0,0,0,0
tor_1,8daadba0c6a8addc6e7cdee09ef9b28dfa45bd65,1,1,1,0,1263,817.021,1251,3,139.493,0,0,2,2,9
tor_1,8dadc7a7aaa7fbe7761f57f18109c67a7744168f,1,1,1,0,190,89.9065,52,5,14.8527,12,0,5,8,1413
tor_1,8db047b927d4675661e86b563509c0f28b51a1ed,1,1,1,0,18127,4733.19,2491,19,5.93975,2191,0,115,0,30397
tor_1,8db10c6d2fb0dc632f3bfdcc4a9acc5e3c7ad515,2,4,5,0.362104,194,92.6701,186,13,10.0998,271.8,0,14,27,2041.8
tor_1,8db15960d1ee9fbd8b03436ad850f36c43a38007,1,1,1,0,10232,2510.67,1164,0,0,0,0,11,0,0
tor_1,8db1b61a267d9d55796f41e6114eb6fe27b05e24,1,1,1,0,4339,1584.04,365,3,13.6448,334,0,7,4,2648
tor_1,8db254b87ed65fa5fb2bf7cfe040732503d60107,1,1,2,0.674494,63,56.4911,63,2,10.3711,0,0,4,4,558
tor_1,8db2d045a128d71737613a91caee319987dd09a5,1,2,2,0.272364,529,397.693,523,4,3.51369,0,0,27,1,186.5
tor_1,8db3859cc6f394927ca66bfc19c1227408fb7874,1,2,3,0.106082,19252,4382.26,8537,7,0.252415,31,0,94,4,488.667
tor_1,8db3daa0c8d87cad55ca64ef5d0b383bd9b00c5a,0,0,0,0,5603,1416.59,0,0,0,0,0,0,0,0
tor_1,8db8fda43ffdf0a19eb6febfaadb6b1164973807,1,1,1,0,8942,2119.7,4163,1,8.5287,1,0,3,4,38
tor_1,8db98c13b5cdc8eb11dfb593aea380334dc2ef7a,1,1,1,0,52,23.1716,23,2,251.718,4,0,1,1,38
tor_1,8dc6048c02806e8d30740c5a2a0dd11476909ce4,1,2,4,0.736045,13012,3176.26,6089,78,3.01405,878.5,0,48,1,4871.75
tor_1,8dc6755f6d65d7ff847bd5e8cf681e6de7fabbc5,1,1,1,0,9251,2263.95,4323,3,0.00635417,94,1,68,56,1648
tor_1,8dc7ad1275a53cfe490128e7fb25b759dd7d88b5,1,1,1,0,20265,4472.21,9055,17,421.007,101,1,12,7,4232
tor_1,8dc7ae113bd2deb25124e58fddb60e09c211bf08,1,1,1,0,228,77.3953,12,7,92.2853,48,0,2,2,31
tor_1,8dc8d712260a16eb9811b57abd4928081316f495,1,1,1,0,293,196.952,121,0,0,0,1,14,0,0
tor_1,8dcbdf58a7fe3b1865b78387126cfe74dd0f0602,1,1,1,0,46,37.8778,46,22,-35.8217,450,0,3,123,3911
tor_1,8dcc015975856cde2b78f903fd85a0dc7163dfcd,1,1,2,0.438746,16997,4403.39,7578,22,1.22865,211,1,7,8,2406
tor_1,8dcecfb00028aa57ee8fb7bd6c9b817da365bdf2,0,0,0,0,451,151.523,0,0,0,0,0,0,0,0
tor_1,8dd1028aa2788cbd3bbb960ed8eaee7cda7c22c7,1,1,1,0,14183,3651.13,1751,0,0,0,0,9,0,0
tor_1,8dd451e76cedaed000886eaea1879e1f14fd0841,1,1,1,0,2841,1479.7,2672,3,0.0692014,0,0,11,1,1116
tor_1,8dd4ecd14e6e6e886c76c8464595d4f903447c42,1,1,1,0,5810,1532.28,2568,6,7.04024,213,0,114,127,2451
tor_1,8dd5a3d8301e15d96f39e5c1b53347ed2b340249,1,1,6,0.320206,710,307.956,15,0,0,0,0,460,0,0
tor_1,8dd5e6bc5415df0004ee98783dd67a29b2ce84ab,1,1,4,0.178737,1506,884.741,1426,6,3.97797,0,0,395,154,1580.5
tor_1,8dd603616eaeb00c258a34405d5b2043e27f4f82,1,2,2,0.512285,422,175.908,44,2,159.227,15.5,0,33,10,471
tor_1,8dd89e433078245778924ce67403673e9d35a5c3,0,0,0,0,20565,4273.37,0,0,0,0,0,0,0,0
tor_1,8dd9097bdc69c78c1665394408347d33666358ff,0,0,0,0,20527,4270.2,0,0,0,0,0,0,0,0
tor_1,8ddc376295c6118c5f99649081e0d863c0716b76,1,1,1,0,1482,904.611,1469,5,0.000150463,0,0,1,1,224
tor_1,8ddf4e218e24167d1c595b74af62dd83b60d99a7,0,0,0,0,8141,2169.74,0,0,0,0,0,0,0,0
tor_1,8de1b94b9db9156e1d8cdce9fab8a911cdb1ee43,1,1,1,0,13,9.00298,3,0,0,0,0,5,0,0
tor_1,8de1cbcd2946fdd0e7a47fbdf9e33998e09e58a9,1,1,1,0,2173,994.794,2064,5,0.0105903,0,1,19,0,587
tor_1,8de470cf690da38069766d827b5fd0a2a13960fe,3,4,6,0.447164,4735,1642.24,1290,9,1.99019,448.667,0,30,3,3290.5
tor_1,8de48c111c09d76ecd00bb9dec67acb47890db01,2,2,2,0.120965,17299,4599.35,10002,17,0.0120081,94,0,12,34,1038.5
tor_1,8de4a80125ad674c2ed3b34920ac221693061794,1,1,1,0,14902,3822.91,6815,24,19.031,624,1,1,0,2727
tor_1,8de735f0681970ff688cb5e775dae812ed27aa62,1,1,1,0,30,16.9426,25,12,41.4061,96,1,2,2,1945
tor_1,8de822b544fd9d619f6a4712ba270c06ffbe2896,1,1,1,0,3904,1643.93,572,5,0.00664352,855,1,1,1,5716
tor_1,8de95c5bd11e02319b7f6e1867440ad96c5fcdf9,1,1,1,0,446,328.383,446,3,0.0345255,0,0,45,42,1346
tor_1,8df35a0c882d34415b1505a130cbd7a5c0424035,1,1,1,0,4,1.8698,3,5,5.90543,32,0,1,0,101
tor_1,8df3a909466217d6738d6fe4f7555f569b2a4cb7,1,1,1,0,5853,1228.85,36,0,0,0,0,5,0,0
tor_1,8df6a65e6b86be70ab1d7f57b097913068ace72c,2,2,2,0.405639,357,199.349,362,4,717.652,7,1,5,3,63
tor_1,8dfa5772e7853f6a0ede99fd0b9284b668ff5cbc,1,1,1,0,4,3.92111,4,2,0.000520833,5,0,0,1,433
tor_1,8dfc8d7063bf4b317bd47b7a2e8cccb0a428e861,0,0,0,0,741,345.891,0,0,0,0,0,0,0,0
tor_1,8dfccf6145dd63dc88e3a5862c2b53ac9aafd0d1,1,1,1,0,5023,1699.27,815,4,9.62424,144,1,6,2,981
tor_1,8dfde75ef68afe952058aa938f53707f98b9178c,1,1,1,0,4342,1583.98,368,3,0.434398,464,0,1,1,2789
tor_1,8dfe8194c91c0ddf0c6383f94e3a504d17ecee3e,1,1,1,0,5272,1604.24,558,6,0.0953009,1170,0,21,17,7026
tor_1,8dff1d342d1f991cab3eab62e445599b0442b259,1,1,1,0,145,69.4075,14,69,1.77323,581,0,122,122,3721
tor_1,8dff23eb34cf63278f8c78eb965c77fe215b860c,2,2,2,0.461259,7059,726.915,2059,16,27.4988,105.5,0,9,9,1546
tor_1,8dffc46748d758d94369421b13c9e23c1affc6ab,0,0,0,0,15447,4053.72,0,0,0,0,0,0,0,0
tor_1,8e003b1c69152ba6e5c3a09db11472eef5db14da,1,1,1,0,67,62.3728,67,3,0.070787,69,1,0,2,1483
tor_1,8e0190d837ec5b083595a5b002c69986e5bbe9d2,0,0,0,0,764,536.456,0,0,0,0,0,0,0,0
tor_1,8e05001dc60f6dc1e803f19e33cc2ccad12efc82,0,0,0,0,8320,2250.65,0,0,0,0,0,0,0,0
tor_1,8e07798284faba6cc2492ca98e50f2e8bcb70934,2,2,2,0.674494,7207,1893.85,1292,10,21.9039,29.5,1,6,2,794.5
tor_1,8e09f7cf107056f99e47029ccf9a9403ef45bc59,1,1,1,0,6337,1799.71,2763,14,7.1021,471,1,2,0,3310
tor_1,8e0bf7fac15a6ef898b7ce319e323cdcd9b36a90,3,3,4,0.387926,13772,3528.63,8520,36,521.716,660,0,10,11,4924.25
tor_1,8e0d9189c5e0331d713ec5d5ef3593e2fb0e11d7,1,1,1,0,727,332.94,606,13,-141.016,109,0,59,43,1947
tor_1,8e100d1a17d497d99c10c13db53442ff9e56063f,0,0,0,0,15788,4181.41,0,0,0,0,0,0,0,0
tor_1,8e10351877fcd8d22f7db7b400cecbef26282e2f,1,18,188,0.392574,116,73.8645,112,0,0,0,0,65428,0,0
tor_1,8e103cb2d0d2710066e97d62a408c6ce7de49422,2,2,2,0.153977,225,157.881,302,35,3.01734,504,0,37,0,2606
tor_1,8e10d24fa96e464e4c65bf68f10471e8e52f0487,1,1,1,0,2301,1346.7,2186,2,0.570833,0,0,4,1,872
tor_1,8e112cecd8cf944e095304257563415e60891780,0,0,0,0,753,351.615,0,0,0,0,0,0,0,0
tor_1,8e11f66e5fce0f7252537f1d5e00e093fee8f37e,1,1,1,0,1052,714.24,1041,2,7.55495,0,0,3,1,607
tor_1,8e12b0e541a9ccf55ceabb704f9b1222a19b0072,1,1,1,0,1966,1189.52,1912,0,0,0,0,97,0,0
tor_1,8e17ffa351afb8f906488a529d9d328d530af341,1,1,1,0,4004,1632.4,105,4,38.7999,64,1,5,5,825
tor_1,8e1b37a4aa9d6277637f82100ac1823a6a193c63,1,1,1,0,513,252.544,419,7,34.537,117,1,5,0,619
tor_1,8e1bf98f4a36d54ccb0ca8b30e9c66d0935ba97c,2,2,2,0.438746,5372,1376.89,2350,8,57.5858,140,1,15,0,1288.5
tor_1,8e1e71cc0d024d52f6368cb012e66da58683ff25,0,0,0,0,18495,4679.7,0,0,0,0,0,0,0,0
tor_1,8e1f8025849f55ed076235f83a075d3feb154d4a,1,1,1,0,427,174.438,47,2,19.3836,34,0,6,0,843
tor_1,8e20c5c79f09b6a28240765d5f667059621ce34c,1,1,1,0,1731,1067.4,1706,6,0.000763889,0,0,1,1,1377
tor_1,8e2640b15ab72630e0f391a51f927c042346b503,2,2,3,0.0656088,335,66.584,350,6,19.3905,26.3333,0,6524,4246,46381
tor_1,8e266835cd04d32cf3ad76e4c81d5057cfb3d852,1,1,1,0,986,704.023,986,2,0.628484,0,0,4,4,317
tor_1,8e2854372d777d6be63d1bf766ca6db9100490de,1,1,6,0.333242,191,133.237,182,18,13.4828,47.6667,0,42,2,530.833
tor_1,8e2904e269e039713c2b2e7be10b82e11f239cd0,1,1,1,0,271,156.678,200,9,10.3258,574,1,1,1,2287
tor_1,8e29a7ae1da643197cc237ecb81096cd55913eff,1,1,1,0,120,88.0695,108,10,8.60105,392,1,1,0,2314
tor_1,8e2b9d28442a6291f4de5d039d4035882b12845f,1,1,2,0.57938,49,46.0553,49,2,0.694039,24,0,3,3,699.5
tor_1,8e2bdc9e5aae367b498504729d0c2a65c501af75,1,1,1,0,269,190.324,269,3,0.00351852,0,1,1,1,1281
tor_1,8e2df9886003c12b0624c54b950090c8fc36396b,1,1,4,0.250514,17323,4617.43,7790,37,0.471464,156.75,0,21,22,401.25
tor_1,8e344f2809358a7cef14158128f060b3708adc96,1,2,2,0.194885,1103,726.529,28,2,14.1806,2.5,0,13,2,24
tor_1,8e355f7eb220ffdc7ecde813aa6b30dd5539ed7c,2,2,2,1,1481,873.68,1483,4,1.67926,0.5,0,2,2,1075.5
tor_1,8e3830352f806b680d1c60b66c8cc7fb67f76175,0,0,0,0,6163,1254.85,0,0,0,0,0,0,0,0
tor_1,8e38791baf48ca2a4c865f3b7fc264392e63f426,1,1,3,0.30999,639,306.826,567,31,2.039,184.667,0,50,7,1109
tor_1,8e388bc39ceb9b1a642359005b320cdc994f8a4e,2,2,2,0.35218,6794,1866.57,3325,6,90.4,71,1,16,2,246
tor_1,8e3939519999f73fadad1a8b8cff75aad0667312,0,0,0,0,9779,2404.25,0,0,0,0,0,0,0,0
tor_1,8e3a52e5c37d89cab380a364687c5b9178148f7e,0,0,0,0,17248,4555.17,0,0,0,0,0,0,0,0
tor_1,8e3af72ed0ee10b732de1ceddd0d5c0e370bca52,3,3,4,0.910141,5644,1430.77,2011,16,0.951525,493.5,1,6,3,2420.5
tor_1,8e3d929df7c497c83c2f34aae9fd9c88545072d3,0,0,0,0,13807,3561.74,0,0,0,0,0,0,0,0
tor_1,8e3e8b0a1c27a7643706259ff7413e4e2d359124,0,0,0,0,1148,788.271,0,0,0,0,0,0,0,0
tor_1,8e407e33292ed5e9166303fd69210d603c74f618,0,0,0,0,1599,585.247,0,0,0,0,0,0,0,0
tor_1,8e43398986313f31bfda53aa798263972bf24c11,1,1,2,0.110372,13018,3179.61,6095,14,0.698976,73,0,25,0,2175
tor_1,8e439a66f3846b65a16b62936ad1d35dbf902e9d,3,3,3,1,14430,3733.45,8913,26,99.92,275,0,3,3,665
tor_1,8e493f321ae4036ba32bbd69c9e8270758890e3c,0,0,0,0,311,124.75,0,0,0,0,0,0,0,0
tor_1,8e4965aa36d77aabb47b55eed69d7b9e23bef5d1,3,3,3,0.75,21192,3980.31,12858,64,0.000613426,518,0,4,4,1140.67
tor_1,8e4daa7bb0941037b6b5585059e5570267ee6eb9,0,0,0,0,9992,2497.85,0,0,0,0,0,0,0,0
tor_1,8e50aa73418d85d5861a8849859d8cb6923b1f69,1,1,1,0,3385,1460.84,843,4,0.087037,147,0,1,1,1940
tor_1,8e52c46581ca8279c0f132a822e06f10e5f4676d,2,2,2,0.210758,542,247.675,659,66,112.303,884.5,0,6,1,3824.5
tor_1,8e53ac4dff21bec3502dd6507d1d21e78609197c,1,1,1,0,4228,1571.42,179,2,0.619178,13,0,5,5,175
tor_1,8e5450b7524798467479ebe2aef0f7081a74ea48,1,1,1,0,15855,4201.87,90,2,0.568391,45,0,0,1,2227
tor_1,8e549dd5629da8ada48735c36dc97f23b3d192e1,1,1,1,0,813,584.156,103,7,1.12243,46,1,6,2,168
tor_1,8e557766c59876ce66162e7df626a7b75af43905,1,1,1,0,844,557.987,833,3,0.076794,0,0,5,2,325
tor_1,8e55cafd672353979e7628d5dad9e12429b401dd,2,3,5,0.184636,9655,2335.17,5583,18,155.078,139.4,0,82,3,1149.4
tor_1,8e55cbf0db38f74094385bcae9146a9d26f8135b,1,1,1,0,3106,1529.62,2927,3,0.484132,0,0,2,1,918
tor_1,8e562874a42a1a3eb982ba2df3ff1f3860db0d31,1,1,1,0,16275,4230.88,2274,52,-40.9632,1191,0,12,3,2271
tor_1,8e57986e7d826141727fc3d538b33882dc4aca91,1,1,2,0.828997,568,296.62,525,14,11.0237,110.5,0,20,12,2990.5
tor_1,8e59b8560a4ce372497ea7bf5bcddff0c5211ebc,2,2,2,0.405639,131,63.2623,162,5,33.415,7.5,1,22,2,878.5
tor_1,8e5c75e89657384516f8c777c1b5fee44bcadc5e,0,0,0,0,20248,4487.42,0,0,0,0,0,0,0,0
tor_1,8e5cb98b8f368d78d73457bc24b4f78426bec3f0,1,1,1,0,3906,1645.92,574,5,0.00318287,532,0,3,3,4459
tor_1,8e5d3cab2636aa7a41fd14a09e027cee9fe42df2,0,0,0,0,7373,1974.31,0,0,0,0,0,0,0,0
tor_1,8e5df40018acd0bd80626073b16b6cc070129109,1,2,5,0.088064,169,122.557,66,49,13.0764,247,1,206,9,2212
tor_1,8e5dfe42a0230722bff07ba6ededcc0d2dbd53e7,1,1,1,0,6402,1813.4,226,1,2.16962,1,0,2,1,6
tor_1,8e601e0ae5c6df17bf0e807315d4b360759a360c,1,1,2,0.293634,4844,1665.28,383,5,77.7118,100.5,0,18,3,977
tor_1,8e6174e38906105e32690c54936eef19e0946103,0,0,0,0,11869,2791.55,0,0,0,0,0,0,0,0
tor_1,8e61d38cf107560a55ebdb8397230f3d88548745,2,2,2,0.734496,0,0,0,41,42.9046,744,0,4,1,3063.5
tor_1,8e633d06435e4b78f0ec45ba3b5d81d25aae1d3f,0,0,0,0,12321,2963.04,0,0,0,0,0,0,0,0
tor_1,8e68f4af28aaa0901e4bda7ea814dbed8a7d4178,1,1,1,0,950,644.378,939,4,0.782072,0,0,1,0,2110
tor_1,8e690ce736b3c61a1f007df4a1cd542e97e602c5,0,0,0,0,262,106.596,0,0,0,0,0,0,0,0
tor_1,8e6c3c31c2c513ea8209a0d11d052d552b8ade96,1,1,1,0,1487,878.233,1411,4,0.686933,0,0,27,0,155
tor_1,8e6e8971de150b7323ea314f7372c53ff3a430db,1,1,1,0,891,593.713,880,4,0.893333,0,0,17,12,1703
tor_1,8e707c62d4e1552a56d330d319aa81bdfe2a3619,1,1,1,0,2837,1475.86,2668,2,3.27024,0,0,14,10,1631
tor_1,8e714d2a025618a7618b3b756e5ef96dea7496b8,0,0,0,0,17714,4653.66,0,0,0,0,0,0,0,0
tor_1,8e7226cf7f1f14032158c0c057050c0ac87740e6,1,1,1,0,6663,1125.98,1549,24,29.3162,892,1,2,2,4547
tor_1,8e7316bae43e666a9fa3b99448561af90cbc21b8,2,4,12,0.205588,110,58.533,79,67,-2.10566,133,0,199,155,1242.42
tor_1,8e74fdbad012b83743e9b8023ef2911ea82edfa7,1,1,1,0,2081,1064.99,1977,4,1.83534,0,0,1,1,2124
tor_1,8e7a069130f0060420c7492cd7693135d2b4f036,1,1,1,0,156,66.365,44,0,0,0,0,3,0,0
tor_1,8e7b5bfed11ed4cae8dad989d5e7d4289f2ae87a,1,1,1,0,2778,1459.99,2617,5,1.9974,0,0,1,1,657
tor_1,8e7bd9636260af3e31997e2ad5ec071c4e7a0153,2,2,2,0.47756,21495,3068.25,12289,7,371.392,20.5,1,6,1,399.5
tor_1,8e7ee0e2c0cff0fc28479ebe6eca60cfb0f4f980,0,0,0,0,9799,2419.25,0,0,0,0,0,0,0,0
tor_1,8e805bf0f65ffd137a6c9ed89be060e5d9ba317d,1,1,1,0,129,68.8084,121,5,280.504,24,1,7,0,921
tor_1,8e8144cd5893c22b2b60bc1ad0ebda715848baec,1,1,1,0,4271,1570.49,319,3,0.225637,228,1,1,1,1569
tor_1,8e81fcd51ae9b9b373f0254381728a8f4d93236d,1,2,6,0.126199,24,16.3593,19,86,27.3415,354.833,0,263,2,1976.83
tor_1,8e84968ffbf6d284e8a877ddcde6ded40b3f5681,1,1,3,0.57384,14839,3851.94,6777,4,224.252,4,0,10,14,441.667
tor_1,8e8557496806152b418561225a45a441fe456016,1,1,5,0.194403,620,459.007,620,5,0.89094,0,0,74,52,662.2
tor_1,8e88377905edd10df10da1fc39dfe247c2270663,1,1,1,0,42,40.8128,42,11,0.214896,104,0,15,0,2863
tor_1,8e8a34eb744157ae4076d9b29e5b4d7bbff19512,1,1,1,0,192,91.6613,53,5,13.8013,59,0,30,25,961
tor_1,8e8abbbbee68aa4ee474ca573efc8abeafa22f23,1,1,1,0,14674,3840.36,6718,19,76.7004,179,1,1,1,6044
tor_1,8e8c0674c4729a6aa39ded658e800baa654fe289,1,1,4,0.52192,7806,2093.26,3516,16,1.65116,136.5,0,22,7,2214
tor_1,8e8d2defe3a962fd33a65e7ceb608cb404e93fd7,2,2,2,0.405639,4542,1556.25,755,5,0.563611,478.5,0,6,2,4086
tor_1,8e9392c2670d949517f688d2d7c6320251bf6117,1,1,1,0,14373,3708.73,6630,2,265.746,13,0,27,1,1008
tor_1,8e93cfb47f218dc7f431cfa820a5228b509d142c,0,0,0,0,11183,2676.63,0,0,0,0,0,0,0,0
tor_1,8e94097edb05b204cff7772588a3376507b3fd0b,1,1,4,0.518093,2573,1171.45,226,6,0.0258738,330,0,41,24,2477.75
tor_1,8e94289c08e3b54b78a8b9b9e3d05cfb541b690b,1,1,6,0.343183,2234,1304.55,2124,6,0.0504205,0,0,53,16,1315.67
tor_1,8e94d5f22ee863d57a76233cd75099d522bd38c7,1,1,1,0,9157,2208.63,4270,17,76.7508,178,0,5,6,3675
tor_1,8e94d6cf9c3be245afcbef46517a89bb2130f9b7,1,1,1,0,801,562.86,801,2,0.00148148,0,0,1,1,53
tor_1,8e961b2174f6714fdff295f032abe993f864b81b,2,2,2,0.181188,316,253.238,176,23,36.1793,220.5,1,13,11,2364.5
tor_1,8e9a6543e110eb8f96169f011e18c3e4b6a4f7d1,1,1,1,0,12413,2964.15,5773,44,19.0148,1317,0,2,3,3535
tor_1,8e9b25e6c7a2e70c370881ab5748651b1c7de66f,1,1,1,0,5958,1227.79,860,14,26.4909,1653,0,241,0,9735
