project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
pig,78ef8809f4fdf9cdc666e1f2850d4c2df9620495,3,2,1,0,45,28.7533,76,1,0.000000,1.000000,0,17,17,34.000000
pig,54bb93bf2856d31d9d25c93e81233b1798b673e4,1,1,0,0,351,196.255,191,1,0,0,1,0,0,0
pig,4f5b7712057568468e9020ad14dac9f903d6ec05,4,2,2,0,352,197.196,483,1,0.000000,0.500000,1,3,19,11.000000
pig,e7f19a99b8410849d22747e83a22c398881e6555,2,1,0,0,353,197.857,529,1,0,0,0,0,0,0
pig,e64f2360f3c06d32530e3793f2476aa019a32064,2,1,0,0,354,198.833,274,1,0,0,0,0,0,0
pig,e887394e7ad717649f4ff58d797a9096d707e444,2,2,0,0,355,199.832,468,1,0,0,0,0,0,0
pig,23edd961aea87811144f8e906afe2094142ccfd2,2,1,1,0,46,29.6328,68,1,0.000000,1.000000,0,23,36,59.000000
pig,ead85ce17615391709c4224a75d8773201de92af,2,1,1,0,47,30.5869,70,1,0.000000,1.000000,0,317,376,693.000000
pig,014d47023e33bc884afc102a4fc444110a39ec06,4,2,2,0,356,200.185,491,1,0.000000,0.500000,0,26,3,14.500000
pig,4b4a3b0999046cbb8ba2d60ab0ea700b85046f3e,2,1,0,0,357,201.183,534,1,0,0,0,0,0,0
pig,e29ad8816833025f5a5751f70e60e64e6ee97e0c,2,0,0,0,358,202.169,314,1,0,0,0,0,0,0
pig,e3d271c88da730932398529873a34deae4c3ede6,2,1,0,0,359,203.143,316,1,0,0,0,0,0,0
pig,604ccfa163d662821671691fb3ace9d5bd1e8358,1,1,0,0,360,204.115,38,1,0,0,1,0,0,0
pig,6dc5aafbaa40cb430f0656f530530b9556dcca95,1,2,0,0,361,204.789,195,1,0,0,1,0,0,0
pig,78396357fbd183dd61ac01a1256d39458ae2b560,3,2,3,0,362,205.788,734,1,0.000000,0.333333,0,127,5,44.000000
pig,5e508321471e8886f89a5b9cc32d2b85cc79164e,1,0,0,0,363,206.325,281,1,0,0,0,0,0,0
pig,7ec5199172a0bcaa7e42e6345c4a4ab04bb89fa1,6,4,16,0,48,31.323,113,1,0.000000,0.062500,0,313,100,25.812500
pig,0aa065e0e06a82784894e0f1f138866db2f8eb32,1,1,1,0,342,102.854,246,1,0.000000,1.000000,0,0,0,0.000000
pig,6709d888136c2177bc133baff110a5b08235c3a6,3,2,11,0,49,32.2835,66,1,0.000000,0.090909,0,1620,0,147.272727
pig,e43eeb7f1444026b7010564c9d45bf86c5316b22,1,1,1,0,364,206.302,197,1,0.000000,1.000000,1,3,3,6.000000
pig,c6cc70b16cf7e9b5f193e3d454694dbca5993cea,1,0,0,0,365,207.302,282,1,0,0,1,0,0,0
pig,ca2ee74ffcfef3c656285928651aa99e5cf6891a,2,1,0,0,366,208.207,23,1,0,0,1,0,0,0
pig,38a9c940949d9c22d42e21befc4679b8bfa722df,2,0,0,0,10,8.73192,11,1,0,0,0,0,0,0
pig,2d25b97f3376fd8f339b15caa80633b5f639b834,2,1,0,0,11,9.72692,11,1,0,0,0,0,0,0
pig,681b535b2f13fe70aac4b779d7782af4d1bcb0d7,6,8,6,0,367,208.825,822,1,0.000000,0.166667,0,38,36,12.333333
pig,e761ba5753a1d0d031be4c337ed38231db1ebd11,1,1,0,0,368,209.815,199,1,0,0,1,0,0,0
pig,4d65745a988d53040d5cd0b7cc4f670d5e091110,1,1,1,0,369,210.224,200,1,0.000000,1.000000,1,2,1,3.000000
pig,8bdce26c5a399b29fb1629b33ff4089398a251f0,2,5,0,0,370,211.157,485,1,0,0,1,0,0,0
pig,de8ba6f563afe0d70a8b6c7144f683b4ca3c2303,4,7,3,0,371,208.46,750,1,0.000000,0.333333,0,93,1,31.333333
pig,ce68f541ade55b12e1f5b7b070c37248a8896d58,2,1,1,0,50,32.3617,80,1,0.000000,1.000000,0,6,2,8.000000
pig,e6a1e2823c8d16e1ace98ca7e0a8e16eff0d2db4,2,1,1,0,372,208.947,489,1,0.000000,1.000000,1,1,1,2.000000
pig,6cf3d760807c7999e68d0772e215cb7252062ff0,3,4,4,0,373,209.641,752,1,0.000000,0.250000,0,140,32,43.000000
pig,66ce707c7fa468e09e89a3d4f47284af64f717b4,1,1,0,0,374,210.638,4,1,0,0,0,0,0,0
pig,9bba76f9c801358eddfd21e06708a83dbab51686,2,1,0,0,375,211.607,328,1,0,0,0,0,0,0
pig,aaaea5b1705f3a6ccd1a4b7bd3d62f3405f3feb7,2,3,3,0.636514,376,212.29,494,1,0.000000,0.333333,0,87,400,162.333333
pig,6403cb2faa1bd967477d0104997f3e9578c32ab6,2,4,0,0,377,213.283,496,1,0,0,0,0,0,0
pig,d75639f357d3997a8e06766fde8a2aed74f87b5b,1,1,0,0,378,214.156,207,1,0,0,0,0,0,0
pig,6a105d000e9de81d55ca5092620ab1c607c09044,2,1,0,0,379,214.951,553,1,0,0,0,0,0,0
pig,2cf65b12be1811b34f951c4c3670bd58a1e7cac3,3,2,2,0,51,33.1722,112,1,0.000000,0.500000,0,18,1,9.500000
pig,d0be5ce970af1c872600992ebae7e6886232d842,3,2,2,0,380,214.82,763,1,0.000000,0.500000,0,37,0,18.500000
pig,5d90a172c645bb7adfb44c9a7ce1a958ca451e24,3,2,2,0,381,215.449,766,1,0.000000,0.500000,0,8,5,6.500000
pig,9c3b0cc916dd86549e3d835df82603d4a60355a5,3,2,2,0,382,216.443,769,1,0.000000,0.500000,0,52,15,33.500000
pig,2fd5ef62349c68b7f76f44898eb755e944125bd8,2,1,0,0,383,217.443,561,1,0,0,0,0,0,0
pig,4578f079b7f8e0d24adb05d48bbacd17b784e739,2,0,0,0,384,218.358,334,1,0,0,0,0,0,0
pig,1e02b81eee60c2f88e734d5f73ac1f980691f1af,2,2,2,0,52,33.5906,56,1,0.000000,0.500000,0,26,8,17.000000
pig,57d902d0720c7e475ea8890e51c87e45bba1b0a8,4,3,2,0,53,34.5361,116,1,0.000000,0.500000,0,59,3,31.000000
pig,7233f25143c2a6fc08e879c781ba2e62b70366f4,2,1,2,0,54,35.3792,87,1,0.000000,0.500000,0,4,18,11.000000
pig,46fca75ca6847b299e7befad3ffa887c9b5d9e3a,3,2,2,0,3,1.66728,8,1,0.000000,0.500000,0,85,1,43.000000
pig,6f3d8d9b38850fd020822dcd05be65168d4f5225,3,2,1,0,385,215.947,775,1,0.000000,1.000000,0,46,0,46.000000
pig,5b38d0a7c780e398a19019323d9f70048e42b96b,3,5,5,0,55,36.3203,121,1,0.000000,0.200000,0,410,143,110.600000
pig,9029785a0ba62a60eb48ab768cd71a33be4946a7,1,1,1,0,386,216.915,41,1,0.000000,1.000000,1,1,0,1.000000
pig,2d7f193d16561e5c0d202508e8c3c9decb97c81d,1,0,0,0,387,217.91,298,1,0,0,0,0,0,0
pig,c47f8c5475d9022b2bcdfbea15cfe9e799e891c2,3,2,4,0,56,37.2496,124,1,0.000000,0.250000,0,458,0,114.500000
pig,97b3fa3d2b18bc2246431ed86e923e7b88122966,2,1,1,0,388,216.607,251,1,0.000000,1.000000,1,1,2,3.000000
pig,b0ca5de9188c6a3d17161b3739eb5cda2c0eceff,1,1,1,0,389,217.606,213,1,0.000000,1.000000,1,1,1,2.000000
pig,483caf6ec53a5c715046e771808cbdd306bdd2fc,1,1,0,0,390,218.602,214,1,0,0,1,0,0,0
pig,9c5df74021faa4b876def7b8d782473cc5d21dcd,2,1,1,0,391,219.519,341,1,0.000000,1.000000,0,1,1,2.000000
pig,7f4d35ade26079e327f62a9ad43c9750ea0eba66,1,1,0,0,392,220.259,215,1,0,0,1,0,0,0
pig,4ebd913e9ca9769c4ac7cd5de0f615539b9dbabd,4,4,5,0,4,2.61424,11,1,0.000000,0.200000,1,228,2,46.000000
pig,4538aef0d72eb27e2f718d713670e619162993a8,3,3,3,0,393,218.819,784,1,0.000000,0.333333,0,116,1,39.000000
pig,6cb368690c19c273c230ba02f29e4c7be7d0525e,3,3,2,0,394,219.747,787,1,0.000000,0.500000,0,36,0,18.000000
pig,37b098d547f59f29adef83058a7bd90c0bbfa24a,3,2,2,0,395,220.738,790,1,0.000000,0.500000,1,29,1,15.000000
pig,2ee375de9ba60bb0d94820ac765f6a13474fd950,2,1,0,0,396,221.736,316,1,0,0,1,0,0,0
pig,e65d01535766cfcd59c73e47a4557e7a67a25ba0,3,2,2,0,397,222.492,794,1,0.000000,0.500000,1,29,0,14.500000
pig,be22caceed47a761b2483e23b5e4717f0d0c29b2,3,2,1,0,398,223.48,797,1,0.000000,1.000000,1,2,1,3.000000
pig,d77d68b5c017e3b193de228da6d51c087bc33914,3,2,3,0,399,224.473,800,1,0.000000,0.333333,0,73,11,28.000000
pig,22f184d4a36393a28176990c0e0ecf4f6d96b9ad,2,1,1,0,400,225.144,581,1,0.000000,1.000000,0,2,4,6.000000
pig,01cb14ae769a35266decdfc2f9843f62072addec,3,5,3,0,401,226.036,805,1,0.000000,0.333333,0,17,3,6.666667
pig,8a17cb893810d513838d1b8b7c430c85c38afad7,2,2,0,0,402,225.101,532,1,0,0,1,0,0,0
pig,c7a8515c2ba9137d2fd96aa6cd47e2109c6c6ef2,1,1,1,0,403,226.078,224,1,0.000000,1.000000,1,10,8,18.000000
pig,043e267adb6fb155e2baab0d812bac26e1c6617c,3,3,2,0,404,224.721,811,1,0.000000,0.500000,0,8,4,6.000000
pig,0675f0daf6757c02b56d440dac50acf48359a061,3,2,2,0,405,225.698,814,1,0.000000,0.500000,1,38,0,19.000000
pig,9f8c4409d7374f2887170d6c21d0a45eaec3e047,3,2,2,0,406,226.686,817,1,0.000000,0.500000,0,45,2,23.500000
pig,0bcef461d693a7e67017f3af86ef437c630d5309,1,1,0,0,407,227.317,228,1,0,0,1,0,0,0
pig,ddd60ef26f9f24966382b9bd01de1d63ad8ceb20,1,1,0,0,408,228.316,229,1,0,0,1,0,0,0
pig,98b5861c4aecc6df4bee03e3d6d1688433952fc6,1,1,1,0,409,229.31,230,1,0.000000,1.000000,1,1,1,2.000000
pig,91eaa7bc8a978b0f4f8c21d3a70c36894dd198d4,2,1,0,0,410,230.298,544,1,0,0,0,0,0,0
pig,7c90f5078bb50f7ccf5f406fc20208fbf416e83b,2,1,1,0,411,230.77,357,1,0.000000,1.000000,0,6,1,7.000000
pig,2bf0fd31ac13079242125249a2e353596bae3780,2,0,0,0,110,58.3957,88,1,0,0,1,0,0,0
pig,314123a0ba1f6dcbecedeb367db28b812ef73148,1,1,1,0,412,231.499,232,1,0.000000,1.000000,1,5,1,6.000000
pig,fe2f82ae2ff43d5dc7a92d4385003354b4a4b501,3,5,7,0,5,3.47257,14,1,0.000000,0.142857,0,272,62,47.714286
pig,861ac425c6be1b8f45b369b6a2a0f3cb6fd4ff49,3,4,3,0,413,232.495,827,1,0.000000,0.333333,0,47,1,16.000000
pig,8b0b9e6f9d713a3946834d3dfbf8b79c76491366,3,3,3,0,414,233.47,830,1,0.000000,0.333333,0,8,3,3.666667
pig,8ee2bc167e1d72bea4dfc266b271b1870254c600,3,2,2,0,415,234.467,833,1,0.000000,0.500000,0,51,5,28.000000
pig,a144520a35cea4658e07a5ce8d59dcdd7a90fac8,2,3,2,0,416,235.443,362,1,0.000000,0.500000,1,21,2,11.500000
pig,204eb5d75b02e96c635480139b1e5e5635885fd4,3,4,4,0,417,235.896,837,1,0.000000,0.250000,0,49,8,14.250000
pig,f273078b3d14874b83925f0b2a45c7c40fae8e4c,2,3,0,0,418,236.895,557,1,0,0,0,0,0,0
pig,6bc92edfc59a36db28851c614a5909cb3e8096f4,2,4,1,0,419,237.892,559,1,0.000000,1.000000,0,18,0,18.000000
pig,d96783c9aa8ff143f52a9e7757d39fc2af6b77b0,1,1,0,0,420,238.285,239,1,0,0,1,0,0,0
pig,71ecc82105aae2deb6dbef9aff40eabdaceadda7,1,1,1,0,421,239.221,240,1,0.000000,1.000000,1,1,0,1.000000
pig,c2d4af2f60b737171b59f49242f4679fd5438d75,1,1,1,0,422,240.201,283,1,0.000000,1.000000,1,1,1,2.000000
pig,973ac665bd604b936624599ef0f0fdc882d9dced,2,1,1,0,57,36.0125,93,1,0.000000,1.000000,0,2,0,2.000000
pig,200910e76c26b50671e8d1a837fcb0dad6dc19f8,2,3,2,0,423,241.143,367,1,0.000000,0.500000,0,22,12,17.000000
pig,4b783c05ed2cd379c25aa9d33b6dfdbddc318984,1,1,0,0,424,241.742,46,1,0,0,0,0,0,0
pig,a1ffa5fb7ddb91e78521294163775629305577d0,2,1,1,0,425,242.742,607,1,0.000000,1.000000,0,1,1,2.000000
pig,1683ad6b3a39cb2190e00ed97254510848ae8f43,2,1,0,0,426,242.873,565,1,0,0,0,0,0,0
pig,d7bab79f3d5213f19440d77657ba90f86352c73a,1,1,1,0,427,243.864,242,1,0.000000,1.000000,0,37,0,37.000000
pig,61a05c4dc2d3ea92268e3e8f406755b073599a97,3,5,9,0,428,244.854,853,1,0.000000,0.111111,0,52,4,6.222222
pig,47b030626ec948252dae6592da6f6df90909078f,3,3,3,0,429,245.853,856,1,0.000000,0.333333,0,50,27,25.666667
pig,a02b1bf8c7a9696fdcdbbc48527fec12555402cc,1,1,1,0,430,246.842,287,1,0.000000,1.000000,0,1,1,2.000000
pig,b311eb1735319d615734adc3437550093d948167,2,1,1,0,431,247.424,572,1,0.000000,1.000000,0,25,0,25.000000
pig,0aaa3ffa018646988893a6f8e892877e9aad77fb,1,3,0,0,432,247.377,246,1,0,0,1,0,0,0
pig,a5f170999865a82bcf28b7d48b2013460cf81106,2,1,0,0,0,0,0,1,0,0,1,0,0,0
pig,0b054f9b8ef5a6016c83509b15f27744656b2ad9,2,2,3,0,1,0.999808,1,1,0.000000,0.333333,0,11,7,6.000000
pig,4b234c6c4c9f311d2b803260617264569083cb71,2,1,1,0,2,1.9952,2,1,0.000000,1.000000,0,4,0,4.000000
pig,955ec712ea79637dda0ea7174fb30c7072fdaf5a,1,1,0,0,433,247.575,247,1,0,0,1,0,0,0
pig,09d812ef69f0fb7c47730dbae943647c92e3e9ba,1,2,1,0,434,248.252,248,1,0.000000,1.000000,1,154,0,154.000000
pig,f467774eee699ba7295cd4a5c1dcedf88f7e5363,2,1,0,0,435,248.814,616,1,0,0,0,0,0,0
pig,72bd096003bf66632903c785b573305fdfde9707,3,2,2,0,436,248.24,867,1,0.000000,0.500000,0,29,4,16.500000
pig,a7eeef342c0c605b7421b25e35d0ee0b53ef63e1,7,16,16,0,437,248.775,946,1,0.000000,0.062500,0,3633,5,227.375000
pig,5f93836817da745347c835340d647e10b0b816e8,2,1,0,0,438,248.68,622,1,0,0,0,0,0,0
pig,4efb40ae6b4f37e56adb1908ad321c3e605d2d5e,1,0,0,0,439,248.114,332,1,0,0,0,0,0,0
pig,dddef893f30079fa0ff0caebd9cda18194dc3697,1,1,0,0,440,249.109,292,1,0,0,0,0,0,0
pig,a09f19b51a468d2caaba54ea35ec8e519794dc09,3,2,2,0,441,248.515,877,1,0.000000,0.500000,0,19,8,13.500000
pig,4943fbcc5ad63fe71628fb8b7c39641a89835d5e,2,1,1,0,6,4.21895,12,1,0.000000,1.000000,0,5,0,5.000000
pig,74e4b77c5a50dbd0c747e2365cad1a64fe9f1416,2,1,1,0,58,35.343,95,1,0.000000,1.000000,0,2,2,4.000000
pig,4258046d2136cf7f36c5361e52f45d3dd0042873,4,4,4,0,442,248.874,887,1,0.000000,0.250000,0,74,6,20.000000
pig,2a6820eb2428a2fb0f396c59d7a0b55ceff4660d,4,5,4,0,0,0,0,1,0.000000,0.250000,0,89,149,59.500000
pig,e1e195b409559f32537765083a79ae52c2619618,1,1,1,0,443,248.679,253,1,0.000000,1.000000,1,2,2,4.000000
pig,25a195e3f821281774868f5b3e937afe951022d3,1,1,2,0,1,0.997747,1,1,0.000000,0.500000,0,207,0,103.500000
pig,6c8373be8662f5aa8e85c161d873af55234e06c7,1,0,0,0,444,248.318,41,1,0,0,1,0,0,0
pig,af1651bff0eaaa5220403c3afb87d2ab7f48b9f0,1,0,0,0,445,249.318,42,1,0,0,1,0,0,0
pig,b8b08db005eeaf0a5e5c063dbbfee5c18e84d48b,1,3,4,0,446,250.317,254,1,0.000000,0.250000,0,68,0,17.000000
pig,fcd7831eb1ae7f26cd48a3a579b767ecd56b285d,1,0,0,0,447,251.228,43,1,0,0,1,0,0,0
pig,bc3c7183f1618173bfe239aea5de9c33345f43da,3,2,1,0,448,251.968,885,1,0.000000,1.000000,0,3,0,3.000000
pig,89f2d6b9bb9b57910d7abbff3650fdd5c5c99e03,3,2,2,0,449,252.915,888,1,0.000000,0.500000,0,33,0,16.500000
pig,d53b4c5dfbff9dd235edb0c9fe8fb2224cca75e9,2,1,1,0,450,253.914,384,1,0.000000,1.000000,0,1,1,2.000000
pig,46616504206512954d72af2acd55367f4b9abe01,2,1,1,0,451,254.904,635,1,0.000000,1.000000,1,2,2,4.000000
pig,1adaad584ba23a3560769feceb472291920af8ce,1,1,1,0,452,254.888,257,1,0.000000,1.000000,1,0,1,1.000000
pig,4460aa24ba0e299e55024c69f9afeb3f573542fb,1,2,2,0,2,1.95903,2,1,0.000000,0.500000,0,23,3,13.000000
pig,589636e53d9eba80731059c7eb5a10d2c999d642,1,2,2,0,3,2.959,0,1,0.000000,0.500000,0,24,0,12.000000
pig,220f4a34872d03982be7c7c3a676eeb9c2bb6f63,1,0,0,0,4,3.9541,0,1,0,0,0,0,0,0
pig,b21f71553a8f77742ebacd3b90f002afc021c77c,3,2,2,0,7,5.06639,19,1,0.000000,0.500000,0,641,0,320.500000
pig,7a48cc27af429dd09cada69886ac61adf3436a20,2,1,0,0,453,254.272,45,1,0,0,0,0,0,0
pig,cbd03b73a5273e1cf209a67e44da950d29cc4366,1,0,0,0,454,255.26,13,1,0,0,1,0,0,0
pig,2c0a2dd4cc694234332b84684775751b4f7ae0f4,2,1,1,0,5,4.92464,4,1,0.000000,1.000000,0,1,1,2.000000
pig,f7c88d0582e70f172a0635b0c72429e70019bd89,1,0,0,0,455,256.208,45,1,0,0,0,0,0,0
pig,3b48455be0314865c31e907705474865aa1a2ff7,2,1,0,0,456,257.07,597,1,0,0,0,0,0,0
pig,a743dbc0b956913fa103f2ca868fbef667081991,3,3,9,0,59,35.4415,131,1,0.000000,0.111111,0,117,101,24.222222
pig,7445ab1631d4ec0c086d1fcf8b8f37a5f17fc148,2,0,0,0,343,93.7725,221,1,0,0,0,0,0,0
pig,0e567673a798ef8f6367e77f9aded8925981b008,3,3,5,0,6,5.85757,7,1,0.000000,0.200000,0,55,4,11.800000
pig,1ae84f9b4c2affc97564a9ab0f880dd520e5a842,2,1,1,0,7,6.84338,8,1,0.000000,1.000000,0,2,2,4.000000
pig,210ee622d04910bf4fc62c62ca4dcbfa3c6b55be,2,2,5,0,8,7.73491,10,1,0.000000,0.200000,0,30,5,7.000000
pig,8deb32e0907087da9d99c63ddd3df90e97bf2a54,3,3,1,0,457,253.35,897,1,0.000000,1.000000,1,1,1,2.000000
pig,131970e5c3e1effb4f0a915d93351968aff28d0a,3,2,2,0,3,2.68676,5,1,0.000000,0.500000,1,59,1,30.000000
pig,087e3ff1a5c654a6b5e476877abfbdf6b263f846,2,1,1,0,4,3.68654,6,1,0.000000,1.000000,0,13,4,17.000000
pig,b4f33416e5923d4bc6b38856d23c76e3e4c2bbde,2,1,1,0,12,8.41417,12,1,0.000000,1.000000,0,9,0,9.000000
pig,53d03ca7437c2057e342d11c9db89213ba1cc3cb,2,4,3,0,458,252.916,640,1,0.000000,0.333333,0,35,5,13.333333
pig,31e0c72ce3046a056d2b37a27f65bbc96d3cf19b,3,4,4,0,459,253.908,902,1,0.000000,0.250000,0,40,7,11.750000
pig,bb13ee9d64f69c01800fb59156283e7ec86d2ecd,1,0,0,0,460,254.907,343,1,0,0,0,0,0,0
pig,4e05f92c5945c78e7daf015cc2c119526ed65e91,3,2,2,0,5,4.6508,10,1,0.000000,0.500000,1,11,1,6.000000
pig,6ff74f3cb82289a19154663a33a47a2d186ecd32,3,5,9,0,9,8.62258,14,1,0.000000,0.111111,0,853,0,94.777778
pig,2eb877704aa69d9cfdc374b6b8af0b277f12ea68,3,8,16,0,8,5.86056,22,1,0.000000,0.062500,0,221,62,17.687500
pig,9feae4e3602f66eba19ecd4822b546a9114c9eb8,4,2,1,0,461,254.683,674,1,0.000000,1.000000,0,53,13,66.000000
pig,70053425ee087ce293f89a3c36ae4f9758d7fc81,4,8,9,0,9,6.79428,25,1,0.000000,0.111111,0,618,144,84.666667
pig,f8713d73ed0746b32252967da2bc2db5f175ddf1,2,2,2,0,10,7.76076,20,1,0.000000,0.500000,0,9,2,5.500000
pig,668d095db7465c3ccc0e4db6de3008395ae8b85a,2,2,0,0,462,252.388,606,1,0,0,0,0,0,0
pig,8c587ed8b651ca234d0f552a0fa4dd8ba72fbd37,3,2,5,0,6,5.51067,13,1,0.000000,0.200000,0,595,3,119.600000
pig,6b7d334c05d648d5d0d92d3f62f4333dc179c2b1,3,8,7,0,7,6.51005,16,1,0.000000,0.142857,0,219,12,33.000000
pig,6cffb75282455abc7a27ba2d2db36d8f864dcf26,2,1,1,0,463,252.733,394,1,0.000000,1.000000,1,6,1,7.000000
pig,7711dda5e2f7d974bad7265d56a69473a16ca84a,2,1,0,0,464,253.691,649,1,0,0,0,0,0,0
pig,dacb0c6fa26c80bf1a6b494221da3cdc71fad9ac,1,1,0,0,465,254.244,262,1,0,0,1,0,0,0
pig,11ceea1e7de089906149d98c90af88625cd5c3e3,1,1,0,0,466,254.865,263,1,0,0,1,0,0,0
pig,73425a36e631932f7d14fd4eac953df68ce8a026,1,1,0,0,467,255.399,264,1,0,0,1,0,0,0
pig,ae51eaf2c2ab7cc8795a1905985fe9a76dbd1a2f,3,7,10,0,60,34.6453,134,1,0.000000,0.100000,0,1013,64,107.700000
pig,b49c7844e10c73cadbfd931991098727b87002f6,2,1,1,0,61,35.4514,101,1,0.000000,1.000000,0,5,7,12.000000
pig,38ef5c49a9f625f2b3fd988f2f2af560c5642f8c,3,2,2,0,468,254.456,916,1,0.000000,0.500000,1,61,0,30.500000
pig,fd4fd846037cdc21c6b0d57ef4495bb918c9d9a4,2,3,17,0,469,255.25,398,1,0.000000,0.058824,0,128,81,12.294118
pig,a339864d49f9a22082da339c03db9260057edd25,3,3,5,0,470,256.17,920,1,0.000000,0.200000,0,40,1,8.200000
pig,419ce4148c49da3758352e2873313415411deac1,2,1,1,0,471,257.168,656,1,0.000000,1.000000,0,1,1,2.000000
pig,f4cabd2bafd75bf16e8752c16803b9b23f103ece,3,2,2,0,13,9.00242,15,1,0.000000,0.500000,0,18,3,10.500000
pig,2da64bd848e10005c31df74ed59172bc233d37f5,3,2,2,0,8,7.32216,19,1,0.000000,0.500000,0,93,6,49.500000
pig,70f51520e90e30becef40bd7e2d9b4398cb87bc5,2,2,6,0,9,8.31975,16,1,0.000000,0.166667,0,1,72,12.166667
pig,18f31c05c3a0328876a30ee97a60824870dd00e2,2,0,0,0,10,9.31971,10,1,0,0,1,0,0,0
pig,1fc765479f174e8df3f25d946538d194ffdbf34e,3,3,2,0,62,36.3371,113,1,0.000000,0.500000,0,45,32,38.500000
pig,09f77be95e655fa4d1f45a7de2832b74bf5e4ec0,3,3,7,0,11,10.3175,25,1,0.000000,0.142857,0,54,96,21.428571
pig,9ca89eedb29198ea633bff91d2543b292cae4bf4,1,1,1,0,12,11.3175,9,1,0.000000,1.000000,0,70,0,70.000000
pig,14b5026195d9f3549dd849f83ba2f71be60acce7,2,1,1,0,11,8.50213,22,1,0.000000,1.000000,0,11,1,12.000000
pig,d4720aa5f46353733180a19049a6a850281271eb,3,1,1,0,12,9.39561,25,1,0.000000,1.000000,1,1,1,2.000000
pig,6d519e0fd6f0c3eb0c99b271d82ee8355274401c,2,1,1,0,10,9.02901,14,1,0.000000,1.000000,0,10,1,11.000000
pig,fd54bb39e9212bbfb6f001669e46987e8b547fdc,3,3,2,0.693147,472,255.426,925,1,0.000000,0.500000,0,15,4,9.500000
pig,9c42e6f5cf009e596aea269c35327d1ba40c8c9a,1,3,8,0,473,256.425,50,1,0.000000,0.125000,1,0,18,2.250000
pig,764b5ad224fbd526744d39b4e8ecd7fa421a7137,1,1,0,0,474,257.424,268,1,0,0,1,0,0,0
pig,0e732d71f8ae7bbad3435ad7c20127468e71ba26,3,0,0,0,475,257.667,399,1,0,0,0,0,0,0
pig,72e5d37c2b78a091ab052d86b5749c6cf847becc,3,2,1,0,476,258.509,930,1,0.000000,1.000000,1,21,9,30.000000
pig,36e6d06ca4c42ed071c6c8b71cb532d9ac5533df,3,2,1,0,477,259.504,933,1,0.000000,1.000000,0,2,2,4.000000
pig,5a46b189c08eb1b4138f7cc8e4fcfb548b4a8f3f,4,2,1,0,478,260.494,696,1,0.000000,1.000000,0,3,0,3.000000
pig,874b91277f3dad5c053f0ee0ecc773a3283db339,3,2,0,0,479,261.293,938,1,0,0,0,0,0,0
pig,1ced425393066c0698dbba2981b7107f0fb832ce,1,1,0,0,480,262.239,272,1,0,0,0,0,0,0
pig,800beca0458eeafd84aed160c74d6e581d140710,3,4,5,0,481,263.219,942,1,0.000000,0.200000,0,289,2,58.200000
pig,3324decefd7fbcf019c796efa84bf2aaecd2dd6d,3,3,3,0,482,261.079,945,1,0.000000,0.333333,0,882,0,294.000000
pig,c74373d6114ee7da3be720e03abd73dc6a08ddaf,2,1,1,0,483,261.117,673,1,0.000000,1.000000,1,3,1,4.000000
pig,da5c02e6d8a7dc71eae75a479f361743b2c70c95,2,1,0,0,484,262.11,675,1,0,0,0,0,0,0
pig,c8658e5a41ed5e4d326b462a7566a00809287b17,3,13,29,0,13,10.0902,34,1,0.000000,0.034483,0,797,708,51.896552
pig,c9c613a9b01a05c4d2838e22effe8f3877bcae30,1,1,0,0,485,262.36,275,1,0,0,1,0,0,0
pig,929e560a185b4367052e2f087a3e4a474356882a,3,5,5,0,63,35.7115,141,1,0.000000,0.200000,0,154,86,48.000000
pig,eac151cbbd193a4016bcb202dcacfffaefd6a952,3,4,5,0.673012,486,260.223,953,1,0.000000,0.200000,0,59,11,14.000000
pig,6e410368265cd9b6e5fa61c72c24f78b92707d3d,1,1,1,0,487,261.22,277,1,0.000000,1.000000,0,165,0,165.000000
pig,360a2e2a27d6169cb40c3d55a2fbd7570c02bb23,3,3,2,0,13,11.5349,22,1,0.000000,0.500000,0,42,10,26.000000
pig,6317c3aa25d00659901a5bd0c4c16e66a0e8cb57,2,0,0,0,14,10.8915,16,1,0,0,0,0,0,0
pig,96c7459b6a4109b7b08d2fcc6d4937fa2450c1d7,3,2,2,0,488,261.817,957,1,0.000000,0.500000,0,31,11,21.000000
pig,93bb724800787f97cdc1881e1fd89351ed110193,2,0,0,0,15,11.8667,18,1,0,0,0,0,0,0
pig,349fc4f2b214cb6e2eeeeb5eba29e90bcfcbe6f6,1,1,1,0,14,12.5031,11,1,0.000000,1.000000,1,5,0,5.000000
pig,0cce76c8256e8fd09d8ee39d1069f015e79d11dc,2,1,1,0,489,262.705,681,1,0.000000,1.000000,0,1,0,1.000000
pig,1e6a171bc6450a1abb2ec2dee89d487c47ede5cd,2,0,0,0,16,12.8634,17,1,0,0,0,0,0,0
pig,8119b305a1f754dbe3d4b7f216de63b49477de01,2,1,0,0,64,36.5869,107,1,0,0,0,0,0,0
pig,fa575351cbd7e4149dfe895029a80309e218944a,2,1,0,0,490,263.312,376,1,0,0,0,0,0,0
pig,2e8be6fb89ca1711279b56fedcd58eb7d6ad2303,5,16,50,0,15,13.3103,34,1,0.000000,0.020000,0,5255,1947,144.040000
pig,4b7d60a7daea8962ce032e1d59e01f68c6386260,2,0,0,0,17,13.6705,19,1,0,0,0,0,0,0
