fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
a2d882aba9095bcd210fd956216f764fa3637eee,4bf21ec6530828e94dd09186793402454850291b,1,0,0,0,467,849
a2d882aba9095bcd210fd956216f764fa3637eee,d3b1a2c9a781201b4e89b947a41b3740dbe1d297,0,0,0,0,672,35
a2d882aba9095bcd210fd956216f764fa3637eee,16d05715c08bef0261b55bfd578cc31cea5e94ab,0,0,0,0,862,9
a2d882aba9095bcd210fd956216f764fa3637eee,534f26918326d486c815021257af0bce6473ae1d,0,0,0,0,570,145
a2d882aba9095bcd210fd956216f764fa3637eee,70dce3b5148891db362e2336a645694826cdae12,0,0,0,0,68,134
a2d882aba9095bcd210fd956216f764fa3637eee,cd2323fece470bf7a100e7f2aab85af42c1e6f5c,1,0,0,0,84,1838
a2d882aba9095bcd210fd956216f764fa3637eee,0f4a16ee36e706d4b8f25590bfbb6db6b50b798e,0,0,0,0,861,139
a2d882aba9095bcd210fd956216f764fa3637eee,b6dfc187d548f6c51279c623beb31b7df70c485c,0,0,0,0,975,435
a2d882aba9095bcd210fd956216f764fa3637eee,f7f0dadb040e372e6f885f70e8c9b9f3262b3c7e,0,0,0,0,563,1669
a2d882aba9095bcd210fd956216f764fa3637eee,ffb351e6785ea344ede492c95b4f2a6689af2099,0,0,0,0,137,144
a2d882aba9095bcd210fd956216f764fa3637eee,2c9b18094848ca6cc3b416e9c012b83d168b0d91,0,0,0,0,73,27
a2d882aba9095bcd210fd956216f764fa3637eee,e6092b697cdac978c6579dd3a403b3a26937c992,1,0,0,0,468,201
a2d882aba9095bcd210fd956216f764fa3637eee,dd78b9e3acca6615db6987cd741ee4c983da8eb1,0,0,0,0,288,149
a2d882aba9095bcd210fd956216f764fa3637eee,07cd08cd8ee3209112512c385d095fa1f91b5906,0,0,0,0,77,30
a2d882aba9095bcd210fd956216f764fa3637eee,b4cb5cabf93f414d7a22ca63b675b69337f9ed8e,0,0,0,0,609,48
a2d882aba9095bcd210fd956216f764fa3637eee,da46c5f37a77ebbd82228581c46c4312caf846ed,0,0,0,0,305,177
a2d882aba9095bcd210fd956216f764fa3637eee,214e5a3fe2e71e8a3fcc6efea53cce6399f85c4e,1,0,0,0,541,38
a2d882aba9095bcd210fd956216f764fa3637eee,fc02d6d62d1d73d8d26792882a7b9912d0608098,1,0,0,0,92,28
a2d882aba9095bcd210fd956216f764fa3637eee,2a36bf687063afce0885c4b72fb28aebc99fe4db,0,0,0,0,525,175
a2d882aba9095bcd210fd956216f764fa3637eee,02dc18ee8f4243b4d8d318b924d51658f2611131,0,0,0,0,697,285
a2d882aba9095bcd210fd956216f764fa3637eee,f45dc862e7310b61dca9c6862b6d583661fd2341,1,0,0,0,499,1533
a2d882aba9095bcd210fd956216f764fa3637eee,13d8a9d5e173e2587296caee180707ca7ff52990,0,0,0,0,156,4
a2d882aba9095bcd210fd956216f764fa3637eee,c6dfbb9267f9ab25158c932908287d4bb4bc0e0a,1,0,0,0,89,338
a2d882aba9095bcd210fd956216f764fa3637eee,89e5957891d8f221fd6fdb209de80ff5ca898109,0,0,0,0,800,55
a2d882aba9095bcd210fd956216f764fa3637eee,16dd5f6e3df5b6f534b5e9106a1b6ad7731dd14c,0,0,0,0,266,89
a2d882aba9095bcd210fd956216f764fa3637eee,65f0dd771c756af655d5bd2a5a3bfdc9720046d3,0,0,0,0,865,1792
a2d882aba9095bcd210fd956216f764fa3637eee,233e7141b60d8f762f041d581d3ad50ed194b49a,0,0,0,0,438,197
a2d882aba9095bcd210fd956216f764fa3637eee,1e0af597ad1c5aef8a5798f929b92303f3c180f9,0,0,0,0,580,13
a2d882aba9095bcd210fd956216f764fa3637eee,5afdfd048ccf5c85a59cbd8fcaac951fb2951428,0,0,0,0,368,2
a2d882aba9095bcd210fd956216f764fa3637eee,824c64f6ced0fff76a3725c53bc6acd34f5ad65b,0,0,0,0,454,159
a2d882aba9095bcd210fd956216f764fa3637eee,ee2c56cec69da57b3d7f2c4fb2dc388f4c8000d6,0,0,0,0,1054,351
a2d882aba9095bcd210fd956216f764fa3637eee,8ea0fa5410435d0ed553936d903af1e421a34c98,0,0,0,0,140,1
a2d882aba9095bcd210fd956216f764fa3637eee,13dc291f29208b66d0447aba94b76a3a27b425eb,0,0,0,0,372,4
a2d882aba9095bcd210fd956216f764fa3637eee,5c959f30430243e7595371ddaa023f6720cf787f,0,0,0,0,595,80
a2d882aba9095bcd210fd956216f764fa3637eee,33fc0c221a6943c7c285c2911fcbbec7b4562801,0,0,0,0,597,23
a2d882aba9095bcd210fd956216f764fa3637eee,0616315781f58e7c659ea172cb75e1a8b5c68c58,0,0,0,0,295,123
a2d882aba9095bcd210fd956216f764fa3637eee,3dfd892a09806b55d4a71dd52c7f704dea429947,1,0,1,0,1120,3109
a2d882aba9095bcd210fd956216f764fa3637eee,d3e480fc59039a73e0d904eeb2b8f359240a4594,0,0,0,0,18,406
a2d882aba9095bcd210fd956216f764fa3637eee,0a0a901dbd45fc796982b156da0af705a3fb9858,0,0,0,0,152,282
a2d882aba9095bcd210fd956216f764fa3637eee,7a2505592e334392133c41c0f51bab9ed4e14ea9,0,0,0,0,374,4
a2d882aba9095bcd210fd956216f764fa3637eee,a0dab011ebe2cf3650993092b64726c64921c643,0,0,0,0,466,572
a2d882aba9095bcd210fd956216f764fa3637eee,351381b9055b84578100cd1116c2a0c1b7f62b6b,0,0,0,0,1055,80
a2d882aba9095bcd210fd956216f764fa3637eee,6c71175de9e3ae1f98575dead09fc6942f0edb9d,0,0,0,0,539,152
a2d882aba9095bcd210fd956216f764fa3637eee,fbbae432d66117ba1bc937b0e1d09036ce0630ee,0,0,0,0,297,38
a2d882aba9095bcd210fd956216f764fa3637eee,b589e377aea99278b38712f967b7e345e5c964e7,0,0,0,0,381,2
a2d882aba9095bcd210fd956216f764fa3637eee,35f291a8893a5a454588d86b8cab4cc9f96ca750,0,0,0,0,384,147
a2d882aba9095bcd210fd956216f764fa3637eee,b8c62d5a21d5cf097baac6266ba2dc6e8b1f2976,1,0,0,0,544,36
a2d882aba9095bcd210fd956216f764fa3637eee,bfb203cb92b0ef1a188774f93a17fa272d850248,0,0,0,0,164,2799
a2d882aba9095bcd210fd956216f764fa3637eee,3ee5f81976309c6cbd109a7ce1afc482ae9a1104,1,0,0,0,988,1418
a2d882aba9095bcd210fd956216f764fa3637eee,a08ab4f06f4e00c5c62180e487972d1bda108b5d,1,0,0,0,95,117
a2d882aba9095bcd210fd956216f764fa3637eee,ecc3e8c9c9cbbd090d4bbfb972be4d65b932a785,0,0,0,0,743,363
a2d882aba9095bcd210fd956216f764fa3637eee,6113690f6b114a1801a0d13e086b535da1dc4728,0,0,0,0,166,366
a2d882aba9095bcd210fd956216f764fa3637eee,47db74988e236e9a04e34c5c93b416ba89c8fc19,0,0,0,0,50,151
a2d882aba9095bcd210fd956216f764fa3637eee,815c08d54b0635ac34647627a755cdeee195c650,0,0,0,0,757,30
a2d882aba9095bcd210fd956216f764fa3637eee,1bea299d9a655197deb236fcda678ea982cdfdd3,0,0,0,0,522,79
a2d882aba9095bcd210fd956216f764fa3637eee,e6ece692618466a6a128775e4a9262efddfcdc0b,1,0,0,0,171,263
a2d882aba9095bcd210fd956216f764fa3637eee,d3862a821967d75c9430667f67aec75db9d58acd,0,0,0,0,973,533
a2d882aba9095bcd210fd956216f764fa3637eee,0bea0aa4c6ced029d991dbb658a61ab0b837b9a0,1,0,0,0,304,53
a2d882aba9095bcd210fd956216f764fa3637eee,474db44995b561e1fec149845536e76e7239e80d,0,0,0,0,154,118
a2d882aba9095bcd210fd956216f764fa3637eee,8ba468eceea87babe5f00400052d88a471a58b7e,0,0,0,0,37,110
a2d882aba9095bcd210fd956216f764fa3637eee,b85a36c08b2bb6ab0156667c5d475051d9361db5,0,0,0,0,439,461
a2d882aba9095bcd210fd956216f764fa3637eee,f1ed179ab577a4967e7cc74696c984bbd3a52a20,1,0,0,0,986,315
a2d882aba9095bcd210fd956216f764fa3637eee,97773687d2833ebc4eaf685d4af4106f4ab7cfc8,0,0,0,0,406,2
a2d882aba9095bcd210fd956216f764fa3637eee,8c9a84c0a0503a83c29beb03c428ea6d63215dc2,0,0,0,0,414,112
a2d882aba9095bcd210fd956216f764fa3637eee,14cd766e3aa584151362f39a6ad06a74fbd38e0a,0,0,0,0,364,6
a2d882aba9095bcd210fd956216f764fa3637eee,74d9c95daf56f664fa95798867fe6d6388fc89e7,0,0,0,0,472,29
a2d882aba9095bcd210fd956216f764fa3637eee,b57a05a9c519dfc90b4cfe73f64f3db8808ad534,0,0,0,0,141,331
a2d882aba9095bcd210fd956216f764fa3637eee,6268cf4817f3c6b6c100d7d27a697ee538ebfcdd,0,0,0,0,312,3
a2d882aba9095bcd210fd956216f764fa3637eee,4e8f4e265de94c7a8ed2630e1de70bc5c39016c3,1,0,0,0,897,41
a2d882aba9095bcd210fd956216f764fa3637eee,5aab16e7849fc074f36abf73754ed0475c8c7d0a,0,0,0,0,652,20
a2d882aba9095bcd210fd956216f764fa3637eee,1b6406abcbff4c6b3e4aa2f2289ed598cb2ec763,1,0,0,0,554,1375
a2d882aba9095bcd210fd956216f764fa3637eee,d013365772087a981e8236432e052f62448ba0a8,0,0,0,0,604,99
a2d882aba9095bcd210fd956216f764fa3637eee,1687d86f25368ab9977dcdd2d9e4f44c5468bc49,0,0,0,0,336,15
a2d882aba9095bcd210fd956216f764fa3637eee,f7ec74ee86dffd40324785c465f3e56e0e17b603,0,0,0,0,103,3600
a2d882aba9095bcd210fd956216f764fa3637eee,65949cfe57544c0e2788c88395f1b8d098f04309,0,1,0,0,14,16
a2d882aba9095bcd210fd956216f764fa3637eee,042c8b43ba7240892887d5ecdcebaa4bc943dee1,0,0,0,0,193,17
a2d882aba9095bcd210fd956216f764fa3637eee,de748a47dea5bd4794a17c405c40341ebb61064b,0,0,0,0,447,8
a2d882aba9095bcd210fd956216f764fa3637eee,889c42fe3aa1da244b24e1ad498bdc52831f67d9,0,0,0,0,711,57
a2d882aba9095bcd210fd956216f764fa3637eee,2e85ecd4f8cd95a340b5714922bde9707fa7497d,0,0,0,0,401,198
a2d882aba9095bcd210fd956216f764fa3637eee,8fb6d860c628b19ccd1db27558de64ebddbe06c3,0,0,0,0,155,8
a2d882aba9095bcd210fd956216f764fa3637eee,f1350adb4c1ebdab4c6e3a411887ad826349ba7a,0,0,0,0,161,47
a2d882aba9095bcd210fd956216f764fa3637eee,7983bf4a4f2a3317e8beb8777fed066237d389de,0,0,0,0,284,2
a2d882aba9095bcd210fd956216f764fa3637eee,54ec91b1d5e004e99ebbe074df191bdfc90e86f6,0,0,0,0,559,70
a2d882aba9095bcd210fd956216f764fa3637eee,bbc2cfd10c97b7980597c08d242259870b736da9,1,0,0,0,82,108
a2d882aba9095bcd210fd956216f764fa3637eee,dd2860c04cadea13941d6b3abad1b17e957a3fdd,1,0,0,0,169,2
a2d882aba9095bcd210fd956216f764fa3637eee,fcea830630450f4adf9a04e1346077c29e604ee7,0,0,0,0,1088,67
a2d882aba9095bcd210fd956216f764fa3637eee,5db6d31b7f74419ca4b793499bbbc2b6ec30fbec,0,0,0,0,78,11
a2d882aba9095bcd210fd956216f764fa3637eee,5e6aa5bf0fc3ed5e34458b974432a084628ad069,0,0,0,0,320,64
a2d882aba9095bcd210fd956216f764fa3637eee,2a938914587c8195ef7dd872716516998659bb57,0,0,0,0,526,82
a2d882aba9095bcd210fd956216f764fa3637eee,889b1c0f8cc6b2a5dc032300bce149386671f9fa,1,0,0,0,480,31
a2d882aba9095bcd210fd956216f764fa3637eee,6f58754bcb9aa524461ff569e2866ba6977204bd,0,0,0,0,646,7
a2d882aba9095bcd210fd956216f764fa3637eee,53baf2d13919c843168fe30bac9782eb45e54507,0,0,0,0,557,15
a2d882aba9095bcd210fd956216f764fa3637eee,573b04661b25b047ccb17ff3651be18f11316756,0,0,0,0,346,5
a2d882aba9095bcd210fd956216f764fa3637eee,93922ec6f19cf8d608465a63e054c729b890758b,0,0,0,0,181,307
a2d882aba9095bcd210fd956216f764fa3637eee,ed571b6636a54813654b13fd6d0814747119af63,0,0,0,0,146,7
a2d882aba9095bcd210fd956216f764fa3637eee,ea29ef2acfb3dfeaca41031d4c3b07a8cae61bf8,0,0,0,0,99,1265
a2d882aba9095bcd210fd956216f764fa3637eee,cbc9af2d4bba6c25b9799e611d29c8bcd4a23461,0,0,0,0,431,2
a2d882aba9095bcd210fd956216f764fa3637eee,773f861e799806d8475015417f260b043b7efc1e,0,0,0,0,497,2
a2d882aba9095bcd210fd956216f764fa3637eee,8da78fd6deba71756dad8577bf3e87d7647c0912,0,0,0,0,360,4
a2d882aba9095bcd210fd956216f764fa3637eee,bfbf1e994dc480dcdc80fbc54f4cd2e33f49a9c1,0,0,0,0,655,2
a2d882aba9095bcd210fd956216f764fa3637eee,247281c6bec065353d47210443cf035a04841309,0,0,0,0,390,108
a2d882aba9095bcd210fd956216f764fa3637eee,d3184d78aa8b8d764347840b0d9115614b386056,0,0,0,0,366,185
a2d882aba9095bcd210fd956216f764fa3637eee,8d38ae6c913504671f79ae3969e7f4831172464b,0,0,0,0,685,20
a2d882aba9095bcd210fd956216f764fa3637eee,9f1720045d45c75192d028d36a11881096c77d54,0,0,0,0,203,183
a2d882aba9095bcd210fd956216f764fa3637eee,6c0d7e703119bd2bc6d9aaa67cc858f430728637,0,0,0,0,159,30
a2d882aba9095bcd210fd956216f764fa3637eee,58cd8a47c95559571dd88d8d2d2d6ee304ffd90b,0,0,0,0,1011,21
a2d882aba9095bcd210fd956216f764fa3637eee,e5509b3e2d6ee8c9f7100a8bf0bcf854099a4bf2,0,0,0,0,603,30
a2d882aba9095bcd210fd956216f764fa3637eee,c21bc4707377e61b2c355eb33ffed637d07b1cad,0,0,0,0,399,445
a2d882aba9095bcd210fd956216f764fa3637eee,60125dcd87df44ee836ba843400829749b58c475,0,0,0,0,659,34
a2d882aba9095bcd210fd956216f764fa3637eee,26687da4ed292fbab46974d230222a37907eeb1b,1,0,0,0,170,22
a2d882aba9095bcd210fd956216f764fa3637eee,cd5c48c2c9dcd99ef60ac9edc9fac64205965227,0,0,0,0,162,3
a2d882aba9095bcd210fd956216f764fa3637eee,cbc89ee33cf46a4a54c874185ecdc1bb67628862,1,0,0,0,507,35
a2d882aba9095bcd210fd956216f764fa3637eee,81d8ec641b71ef68f18cc5201a53de2498d406d4,0,0,0,0,43,211
a2d882aba9095bcd210fd956216f764fa3637eee,46d53bbf8e525fd3b909f5865f88be3294b9d3bf,1,0,0,0,504,383
a2d882aba9095bcd210fd956216f764fa3637eee,f84de154a3e0cde25eacf8acccf6c6f2c10ec4f5,0,0,0,0,824,149
a2d882aba9095bcd210fd956216f764fa3637eee,996debde712724d735cb6a9b48e367a3daec45c7,0,0,0,0,974,371
