fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp
f7816cdbfe0ef38ed43f4354fd6d7d53c2f7efef,b9310a8fa5861211871d7cd14e87198872c16fc3,0,0,1,0,1931,52,26.0,26.0,400.571,1.0,5.0,7.0,0.323217,0.0,34.0,9.26935,24.8571,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,70bf3e1306395a2bd1e65bce60b5511875b00800,1,0,0,0,3100,1287,668.0,619.0,507.667,1.0,3.0,3.0,0.0388947,1.0,26.0,-3.94002,27.6667,332.0,247.117,166.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,5a7bd964b4265a0e0e87e453fa0d1a4ccb604fe1,0,0,0,0,550,243,230.0,13.0,385.0,1.0,2.0,3.0,0.284208,0.0,44.0,26.5531,69.3333,147.0,117.785,102.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,6abf025d4656abcc90e2ed71c66793377fbba233,0,0,0,0,444,711,186.0,525.0,317.733,1.0,13.0,15.0,0.375719,0.0,47.0,42.9772,12.4667,159.0,125.252,111.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,1c5443175cf55addb63ee04a00a0939e9bbb0db6,0,0,0,0,2402,9,6.0,3.0,494.5,1.0,2.0,2.0,0.57938,0.0,19.0,3.29105,40.0,30.0,28.4177,20.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,0906d282ec63e9e99be4edcf0f715cd344f2f9ac,0,0,0,0,4008,72,60.0,12.0,1181.0,1.0,2.0,2.0,1.0,1.0,24.0,0.231644,36.5,2.0,1.98355,2.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,8e1504628342322488e6c0a9fa32b58ae8fd995f,0,0,0,0,2422,58,41.0,17.0,1182.0,1.0,2.0,2.0,0.684676,0.0,22.0,1.72795,39.5,64.0,30.5502,53.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,bcea3bee45a84f290e2c64efceb3734412cccf03,0,0,0,0,3090,21,11.0,10.0,424.667,1.0,3.0,3.0,0.871503,1.0,20.0,24.6262,25.0,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,87607045e443e54e9f4f79122572686265dde3a9,0,0,0,0,2884,20,8.0,12.0,1414.5,1.0,2.0,2.0,1.0,1.0,32.0,0.139977,62.0,3.0,2.99893,3.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,04f9887f0e2a078625e6d8e27c28dd1ec5ffd645,0,0,0,0,3587,12,8.0,4.0,530.5,1.0,2.0,2.0,1.0,1.0,17.0,16.2142,28.0,153.0,127.932,50.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,b0757c51828fc95ad88505fbebebcfdb3f631994,0,0,0,0,3801,18,17.0,1.0,161.667,1.0,3.0,3.0,0.836923,0.0,9.0,22.703,5.66667,207.0,167.712,120.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,fe9a76ef25bd0cd274598572d5cb0a952edd00da,0,0,0,0,114,92,52.0,40.0,411.0,1.0,1.0,1.0,0.0,0.0,14.0,25.9698,32.0,209.0,164.594,144.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,9af15d3ecd956667e8aca6696a2ae70390116fb6,0,1,0,0,149,6,4.0,2.0,688.5,1.0,2.0,2.0,1.0,1.0,17.0,7.9916,25.5,6.0,3.33917,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,d561949711b513a357b9e1782d001d3044e1211d,0,0,0,0,193,26,22.0,4.0,167.0,1.0,2.0,2.0,0.791984,0.0,15.0,6.27595,22.5,215.0,169.435,150.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,86161c9c483a9664c0c39218de10d7e17efd653e,1,0,0,0,3218,26,23.0,3.0,127.0,1.0,2.0,2.0,0.892647,0.0,3.0,-19.777,1.5,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,eefda9377c7b734ceba413a3173cb48a357c04ae,0,0,0,0,902,279,245.0,34.0,706.333,1.0,5.0,6.0,0.261442,0.0,75.0,1.39323,64.0,119.0,102.94,82.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,e1535fbd71d8c89c82cd9d9073c1ee97ee6a3b00,1,0,1,0,5357,1014,667.0,347.0,216.818,1.0,5.0,11.0,0.280555,1.0,3.0,4.23117,0.909091,38.0,37.2972,38.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,a70db003dbdba83f04e2480e4a97cc9fbc7d147c,0,0,0,0,2884,33,33.0,0.0,1417.5,1.0,2.0,2.0,0.513777,0.0,32.0,0.28412,62.0,4.0,3.9975,4.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,0,0,0,4994,1118,666.0,452.0,211.182,1.0,4.0,11.0,0.270931,1.0,7.0,12.5073,4.18182,27.0,25.2182,18.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,647731e399fc824c02fdf851d91ce4477958e7fe,0,0,0,0,4879,47,30.0,17.0,274.833,1.0,3.0,6.0,0.493538,0.0,11.0,22.6025,7.66667,11.0,10.8039,9.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,d9fe40e1476d056629b9b7a28d05fd50246c0ed3,0,0,0,1,2573,1370,691.0,679.0,998.0,1.0,3.0,3.0,0.148625,0.0,34.0,7.14615,48.0,55.0,42.5368,53.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,80d7d2d0f8ec0f4f1f3c2dbe613f36bda572ce11,0,0,0,0,4142,543,311.0,232.0,249.778,1.0,6.0,18.0,0.316944,0.0,25.0,73.5544,7.0,9.0,7.39272,5.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,77697f26e32e1625397e6cdcb0defe0a746b7230,0,0,0,0,4226,54,54.0,0.0,1067.0,1.0,2.0,2.0,0.15876,0.0,23.0,18.5847,32.5,2.0,1.88348,1.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,a4e923b7fcc0313a0894740ba0ef60ba12ba9573,1,0,0,0,2643,41,40.0,1.0,465.0,1.0,2.0,2.0,0.77071,0.0,16.0,1.07345,31.0,48.0,36.7008,46.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,aef7c4d1a16133f2f6d3ae3bfd18f01f8fc1403b,0,0,0,0,2362,51,47.0,4.0,496.0,1.0,2.0,2.0,0.763543,0.0,19.0,-7.48043,40.5,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,f4d7feb8bef64cc616d5f55b0d5c4bc81e585ad0,0,0,0,0,418,37,37.0,0.0,449.5,1.0,2.0,2.0,0.815895,1.0,21.0,17.4806,36.0,169.0,134.054,118.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,e9980412296b6469f39605f48ea527776d7ac718,0,0,0,0,5288,90,19.0,71.0,256.4,1.0,2.0,5.0,0.276876,0.0,3.0,2.77018,2.8,32.0,30.9209,23.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,a4123a069ef05b6fdbb065d060baee47a61ec3ec,0,0,0,0,5178,20,16.0,4.0,396.0,1.0,2.0,2.0,0.61672,0.0,3.0,4.90106,8.0,2.0,1.99999,2.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,01d41f6e18befb87d4c2abf3900178ea0dc9f0c9,0,0,0,0,3399,6,4.0,2.0,274.5,1.0,2.0,2.0,1.0,1.0,6.0,61.8991,5.0,8.0,7.0435,1.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,9ae002503c3e743f80a451996cc5493f7da2a553,0,0,0,0,3839,101,101.0,0.0,56.5,1.0,2.0,2.0,0.0798091,0.0,2.0,122.348,0.5,5.0,4.78053,5.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,48e901f8ae8c428351684736ecaabcb12d926df5,0,0,0,0,2848,168,152.0,16.0,133.5,1.0,5.0,6.0,0.379494,0.0,9.0,80.0487,3.66667,189.0,126.968,12.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,6a2cdd58a4760e82f1f8e8a45e4f62b28b6f9c84,0,0,0,0,444,23,14.0,9.0,61.0,1.0,2.0,2.0,0.264142,1.0,7.0,41.955,7.5,160.0,126.251,112.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,492407bcc98745577a68c0813c8cf529fa3d4da4,0,0,0,0,5004,19,17.0,2.0,729.0,1.0,2.0,2.0,0.925787,1.0,2.0,43.119,1.0,4.0,3.92752,4.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,52eca1eb69b02735e24b1b437ea3b94c0603a199,0,0,0,0,1038,108,42.0,66.0,222.333,2.0,2.0,3.0,0.252508,0.0,30.0,3.83273,59.3333,18.0,17.8755,16.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,089a494a1f0cc1892f1525fd746bac10c5a55175,0,0,0,0,4123,364,138.0,226.0,192.286,1.0,5.0,7.0,0.272647,0.0,17.0,62.1504,7.28571,71.0,62.4698,22.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,4eb889b72ee13402d1a0b10e9458c95d7445f7e1,1,0,0,0,818,431,386.0,45.0,544.688,1.0,8.0,16.0,0.432262,0.0,60.0,0.891563,21.4375,130.0,110.127,89.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,6c145c31f5b1f465bb4f86c2a052958cb7922b9f,0,0,0,0,2099,622,620.0,2.0,23.5,3.0,3.0,6.0,0.152261,0.0,18.0,0.211508,21.1667,102.0,76.8247,99.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,c93b4245cb51484193c5c21d0e8ca727b6025a47,0,0,0,0,1339,185,170.0,15.0,220.333,1.0,5.0,6.0,0.256445,0.0,36.0,27.5888,22.3333,37.0,29.9803,28.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,1922db1711b24028b3c794f212d0452eb4e95b09,0,0,0,0,318,45,36.0,9.0,270.0,1.0,3.0,3.0,0.627308,1.0,16.0,22.2741,18.0,202.0,158.705,137.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,70c07c67b74b7c62c524f80f7e7b27a8e09eb7f1,1,0,0,0,418,20,19.0,1.0,1048.0,1.0,2.0,2.0,0.222816,1.0,37.0,-17.6331,77.0,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,291a92c4a6d8a3b00121f2fa8cf398cf22d73449,0,0,0,0,2153,349,271.0,78.0,729.8,1.0,4.0,5.0,0.334386,0.0,37.0,6.2314,38.4,90.0,65.7561,84.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,f0f59877aa4de337d4c291ba9555f78632915446,0,0,0,0,3476,275,271.0,4.0,452.5,1.0,3.0,6.0,0.178703,0.0,34.0,16.3481,21.1667,17.0,14.9279,17.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,5a9d0c6a123764e52e4be3f428be5d967bc5a771,0,0,0,0,3462,6,3.0,3.0,1342.0,1.0,2.0,2.0,0.57938,1.0,29.0,1.31882,50.0,18.0,15.877,18.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,ab2d59f8b02dfe65d2fe11960389671816904a06,0,0,0,0,3666,254,254.0,0.0,0.0,1.0,2.0,2.0,0.672178,0.0,0.0,0.0,0.0,139.0,120.075,45.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,b46a6ce4bb8d6087ed424764f41fe4b8e248b3b4,1,0,0,0,2284,113,105.0,8.0,46.0,1.0,3.0,4.0,0.249322,0.0,21.0,5.01614,17.75,9.0,8.73092,9.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,719fe15b9ecf28271bbff8c281767abd2966550a,0,0,0,0,396,50,25.0,25.0,500.625,1.0,12.0,16.0,0.831952,0.0,92.0,26.9191,31.25,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,15a0c8920ecd91a636cd1a7df3a79a42fc21d086,0,0,0,0,2663,46,27.0,19.0,446.0,1.0,5.0,7.0,0.573402,0.0,34.0,37.8252,21.4286,41.0,29.8675,40.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,9c8ddb33169d47374df45f6672acf6ef154da968,0,0,0,0,2653,20,20.0,0.0,402.5,1.0,2.0,2.0,0.734496,1.0,20.0,-44.2421,33.5,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,642323e5a8ad814e372b67bd76ded2d6d5bd383d,0,0,0,0,943,64,52.0,12.0,304.667,1.0,3.0,3.0,0.585769,1.0,20.0,14.0123,24.0,118.0,102.148,81.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,fc341c55372d8672d267ef023bb19ce669a6794a,0,0,0,0,1072,87,20.0,67.0,290.5,1.0,3.0,4.0,0.240874,0.0,40.0,1.03606,38.5,98.0,85.3646,63.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,8faca765e137037a8d0e708ad7165bf8ac6a5c94,0,0,0,0,2649,44,12.0,32.0,244.5,1.0,2.0,2.0,0.756895,0.0,10.0,40.7779,12.5,779.0,482.303,76.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,5f150822e658b03660c4930bcf959814e47fcea6,0,0,0,0,2104,377,376.0,1.0,34.6667,3.0,3.0,3.0,0.0376299,1.0,17.0,87.4945,41.6667,100.0,74.9246,95.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,71e49adf35a19d57b4937f429e0902253edd7dfc,0,0,0,0,2885,54,35.0,19.0,1409.5,1.0,2.0,2.0,0.847128,1.0,31.0,27.9345,61.5,0.0,0.0,0.0
cdaea311a3d99137578f63d0c40836a40c6ea2db,7df127db31c7429cf461138b9e82c82eb78cec17,0,0,0,0,4508,42,40.0,2.0,139.5,1.0,2.0,2.0,0.805983,1.0,6.0,53.8971,5.0,30.0,26.4346,15.0
8f1ce99cc3c40d5b052cd84b313150c8e7ebf54b,db7522f2c5449b7c3c51d2ae87085af8c2c55cc5,0,1,1,1,2,89,89.0,0.0,30.0,1.0,2.0,2.0,0.0434816,0.0,3.0,2.29264,1.5,40.0,20.8321,21.0
85fc28624c832df70c6b10c0cf288e2b2fb93542,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,1,1,1,5017,1118,666.0,452.0,211.182,1.0,4.0,11.0,0.270931,1.0,7.0,12.5073,4.18182,27.0,25.2182,18.0
b106e968648dc6980c159bf9c4954220415896df,6ec3b651690befb4226230855fa2e102654ad35f,0,1,0,1,1477,2642,1831.0,811.0,159.5,1.0,6.0,8.0,0.299218,0.0,14.0,28.3979,4.5,47.0,44.8782,25.0
b106e968648dc6980c159bf9c4954220415896df,f0f59877aa4de337d4c291ba9555f78632915446,0,0,1,0,3503,275,271.0,4.0,452.5,1.0,3.0,6.0,0.178703,0.0,34.0,16.3481,21.1667,17.0,14.9279,17.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,2b97c608f87230caa53ed86c3fe71843391c53a9,0,0,0,0,5192,12,8.0,4.0,153.0,1.0,1.0,1.0,0.0,0.0,4.0,7.05316,5.0,19.0,17.8188,10.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,1b5bfb516a90df615cd2bdcab1d7ed5c67e5e62d,0,0,0,0,755,3,2.0,1.0,151.0,2.0,2.0,2.0,0.57938,0.0,51.0,-6.94844,56.5,0.0,0.0,0.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,0d2510ad9c97766e4d661ba4819fbc94d23432a6,0,0,0,0,4026,1,1.0,0.0,190.0,1.0,1.0,1.0,0.0,0.0,15.0,1.84667,26.0,1.0,0.963413,0.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,32423a83fc9c9c8dc1eac8f769a581e09a2ba74f,0,0,1,1,5239,520,345.0,175.0,159.667,1.0,5.0,6.0,0.265628,0.0,5.0,12.0403,3.5,35.0,33.0187,1.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,cfd6f7a1b8bdbe263ec9a8076ee549171fcb9534,0,0,0,0,553,323,183.0,140.0,267.316,1.0,9.0,19.0,0.357263,0.0,82.0,32.1664,21.2105,151.0,120.712,106.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,e92ce38cf1a770e5eaf3b2dbf485d90f9f7d90bf,0,0,0,0,4361,3,2.0,1.0,127.0,2.0,2.0,2.0,0.57938,0.0,14.0,11.7758,12.5,108.0,87.4448,97.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,5c9d616735c4c5c31fb68b789c8c6f3afeae9592,0,0,0,0,3502,23,18.0,5.0,215.667,1.0,1.0,3.0,0.326156,0.0,26.0,22.6995,20.6667,0.0,0.0,0.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,bcc6b524fb136bdc857e64d380659624193911e1,0,0,0,0,4972,1,1.0,0.0,166.0,1.0,1.0,1.0,0.0,0.0,5.0,18.8854,8.0,0.0,0.0,0.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,9d7467e2251e66de45870d977ac723f04e1135e8,1,0,0,0,2377,4,2.0,2.0,187.0,1.0,1.0,1.0,0.0,0.0,29.0,0.143958,63.0,1.0,0.999606,1.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,7221e1b2e9369f3655fc68586f59cb67cf0f3d0e,0,1,0,0,7,25,23.0,2.0,1146.0,1.0,2.0,2.0,0.465805,0.0,42.0,5.51817,89.0,266.0,210.438,192.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,05fa75d395ba6a3caeeaf26f7da154a8787cd3db,0,0,0,0,2812,4,3.0,1.0,188.0,1.0,1.0,1.0,0.0,0.0,24.0,64.4009,52.0,62.0,43.1691,51.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,8a69b5bc984184c9b7f3b25a4936a6df4f339a6f,0,0,0,0,3562,1,1.0,0.0,196.0,1.0,1.0,1.0,0.0,0.0,18.0,17.1489,38.0,0.0,0.0,0.0
6269ef62cfdbcb768f2294a26145fa3ac1085520,263ca4792e250a107d09768c91a8baafb8e30087,0,0,0,0,7,177,142.0,35.0,461.667,1.0,3.0,6.0,0.294661,0.0,62.0,16.0389,45.3333,265.0,209.729,191.0
f558b955843b0b1057709ddc4f844df45c00a5e9,52a229f168ea10c342d0e69e1ddc63d425579656,0,1,0,1,1121,468,270.0,198.0,262.2,1.0,3.0,10.0,0.282867,0.0,76.0,9.16591,28.3,95.0,83.4038,62.0
f558b955843b0b1057709ddc4f844df45c00a5e9,6203e53d16be80db5661f5bd51947fec0dc083fb,0,0,0,0,3675,7,5.0,2.0,85.0,1.0,2.0,2.0,0.805983,1.0,8.0,12.6877,5.0,12.0,11.2182,12.0
f558b955843b0b1057709ddc4f844df45c00a5e9,01b4b23118e6a55d5cbd93a27b7c99f49e7521e0,0,0,1,0,4289,44,40.0,4.0,121.167,1.0,2.0,6.0,0.366887,0.0,23.0,25.7653,8.66667,15.0,13.704,11.0
59db07c4f984f747c47e67219781577d30b21762,ef95128ae28e77793330b391c4512532a58181c5,1,1,0,0,25,137,60.0,77.0,615.714,1.0,6.0,7.0,0.305837,0.0,57.0,16.146,41.5714,249.0,196.959,175.0
59db07c4f984f747c47e67219781577d30b21762,7938650ca97bb60516ed2e4c5603f6efaa89f8d4,0,0,0,0,221,45,40.0,5.0,329.5,1.0,4.0,8.0,0.496473,0.0,63.0,36.7864,32.375,212.0,167.238,147.0
59db07c4f984f747c47e67219781577d30b21762,47de0a8ce646641048b1195c9affbcdb2e827e3b,0,0,1,1,222,191,191.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,211.0,166.238,146.0
ad00a6e6725a8ef4fcbaa80e6f4003b90fef79ba,589c8364b01060a768940634a537d9c0405e280d,0,1,1,1,467,97,61.0,36.0,141.4,2.0,3.0,5.0,0.345697,0.0,10.0,45.456,4.0,173.0,136.913,123.0
c341269ab28924af1901e6b559515690bde973a4,766a79c6957ddc3b7040fbbb748df48ac0fcb625,0,1,1,1,2181,306,139.0,167.0,446.4,1.0,3.0,5.0,0.477384,0.0,40.0,6.58268,38.6,93.0,68.4492,87.0
29523d011321081b515b15065eba8c2174f023d8,6488a4c1872192b2282b68ceabc20645662b9121,0,1,0,0,111,7,4.0,3.0,76.0,1.0,1.0,1.0,0.0,0.0,7.0,20.8202,11.0,239.0,187.971,165.0
29523d011321081b515b15065eba8c2174f023d8,16cc45156f65ff7fdda57383759121f59f585e41,0,0,1,1,603,130,82.0,48.0,325.667,1.0,5.0,6.0,0.371628,1.0,32.0,2.85475,17.5,147.0,95.7385,138.0
d80710b0ae8b30befc88a234554d906bfe336ce1,589c8364b01060a768940634a537d9c0405e280d,0,1,1,1,478,97,61.0,36.0,141.4,2.0,3.0,5.0,0.345697,0.0,10.0,45.456,4.0,173.0,136.913,123.0
86fc94750adb6788b78b220da528461a312190fb,b1db817dc54eb37e05e5dc1b8586efa8e93b0dac,0,1,1,1,1176,153,146.0,7.0,442.8,1.0,3.0,5.0,0.598669,0.0,43.0,-100.578,33.6,26.0,23.0373,19.0
e9f931653d188843909126244a7674205e970bf6,f6804d2504ae4112cfc5fa509f5a539c363f577e,0,1,1,1,2184,40,40.0,0.0,132.0,1.0,1.0,1.0,0.0,0.0,13.0,71.3959,17.0,1.0,0.824022,0.0
c802e9ede9d2b1ad2cbd2f795d91efdf7c3f9329,e9e33b984fc022f68ec531826471fbd3a092e4b1,0,0,1,0,2004,26,24.0,2.0,321.0,1.0,2.0,2.0,0.608022,0.0,14.0,0.252917,21.5,67.0,29.8707,56.0
c802e9ede9d2b1ad2cbd2f795d91efdf7c3f9329,107e3014ef9fc1855424ddd8870c06903c07ca9f,0,1,0,1,337,42,41.0,1.0,465.5,1.0,2.0,2.0,0.0628815,0.0,21.0,18.0368,38.5,0.0,0.0,0.0
4a7456a136111513584d4ac11f9a93af62f3a444,5fd4467bf76b89b76df8bf909922f92e4fd07f7c,0,0,1,1,5037,68,,,,,,,,,,,,,,
4a7456a136111513584d4ac11f9a93af62f3a444,8987522a2af58662903422df0301a70694a2a5e1,0,1,0,0,1,29,11.0,18.0,380.429,3.0,6.0,7.0,0.525273,0.0,49.0,53.4701,48.7143,18.0,12.509,15.0
a86d25d584d085aef7d70bec2779accd12fd7db9,7ae67916cc118af6b2af0ed91f4823c3e7701c9c,0,1,1,1,1,26,26.0,0.0,634.5,1.0,2.0,2.0,0.6973,0.0,28.0,17.6726,33.0,20.0,14.3942,7.0
aca4ccda357824243fd1125d5c64a83028c30be8,20dd247292c36cc00c9441ee3327eda6a2222912,0,0,1,0,2078,88,85.0,3.0,513.5,1.0,2.0,2.0,0.428127,0.0,21.0,-135.497,46.0,69.0,47.9445,58.0
aca4ccda357824243fd1125d5c64a83028c30be8,f9abf493b4685869e9feed5738d8271b0dc4e944,0,0,0,1,1769,342,329.0,13.0,346.0,1.0,4.0,8.0,0.237263,0.0,56.0,15.5076,30.625,25.0,23.8839,18.0
aca4ccda357824243fd1125d5c64a83028c30be8,99b89ff1b33489357202a8fb5a707782424f3491,0,1,0,0,1163,24,22.0,2.0,894.0,1.0,2.0,2.0,0.57938,0.0,35.0,3.02081,68.5,110.0,95.1579,73.0
d16754125f3b8224ff0892702ee5e84f697f2c55,74f5b217589a351f84d050e2a45644c3ceb6427e,1,0,1,0,2492,17,16.0,1.0,288.0,1.0,2.0,2.0,0.763543,0.0,12.0,12.8444,17.5,10.0,9.52135,10.0
d16754125f3b8224ff0892702ee5e84f697f2c55,ffd527f593c02b7e11ad4e912cfd1da549b0709e,0,0,0,1,1072,190,35.0,155.0,459.667,1.0,7.0,12.0,0.34176,0.0,79.0,6.0784,35.75,115.0,99.4383,78.0
d16754125f3b8224ff0892702ee5e84f697f2c55,e0904a0a90a4dee14c4ff472f15f34e0c8746446,0,1,0,0,171,4,3.0,1.0,580.0,1.0,1.0,1.0,0.0,0.0,22.0,3.02444,74.0,74.0,51.7179,51.0
00eddc2060da72e008b578914d3759c8597a3ed8,a51ef943840cefb097b82b410bea39f5be36d2d3,0,1,1,1,1,10,10.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,2.0,190.902,3.0,0.0,0.0,0.0
5bdb808a46a56ce11d23f40672af93c818d2f4fc,72e70f345b82f5ac4e85b110eccf17e52f1dbe8d,0,1,0,1,263,74,74.0,0.0,600.0,1.0,1.0,1.0,0.0,0.0,3.0,153.499,13.0,68.0,46.4628,1.0
5bdb808a46a56ce11d23f40672af93c818d2f4fc,5e79bd5c4fd63b90fab2eb04707bca299a24c508,0,0,1,0,1898,57,57.0,0.0,460.0,1.0,1.0,1.0,0.0,0.0,1.0,83.9782,9.0,1155.0,696.832,270.0
a2b471e09850f1546fd2526149fc04992cb85b80,f99c83ba06b7c33f93944c9c0e223888214c8875,1,1,0,0,384,2,1.0,1.0,250.0,1.0,1.0,1.0,0.0,0.0,20.0,23.0755,42.0,11.0,8.89648,6.0
a2b471e09850f1546fd2526149fc04992cb85b80,32423a83fc9c9c8dc1eac8f769a581e09a2ba74f,0,0,1,1,5219,520,345.0,175.0,159.667,1.0,5.0,6.0,0.265628,0.0,5.0,12.0403,3.5,35.0,33.0187,1.0
034cfc96c7c116f140194d5c9c220d639d621e9d,72d9a8bc15e1c1bdddef59a8db0f8747f43f55d5,1,1,1,1,1,2,1.0,1.0,62.0,1.0,1.0,1.0,0.0,0.0,2.0,246.226,2.0,1650.0,865.764,328.0
9c21e2f3c447776bb38a71b12b60a1c3218edf97,9419976e519bb7bda297dd4b57054a5942ddf8e8,0,1,0,0,120,46,9.0,37.0,543.0,1.0,2.0,2.0,0.0570388,0.0,25.0,2.45044,48.0,279.0,217.619,203.0
9c21e2f3c447776bb38a71b12b60a1c3218edf97,5a7c273a1bf853cf4ba0c70e9a64c41ea9385ebb,0,0,0,0,140,17,9.0,8.0,522.75,1.0,3.0,4.0,0.616677,0.0,53.0,19.1294,56.75,247.0,195.033,173.0
9c21e2f3c447776bb38a71b12b60a1c3218edf97,bfadafe5d0322ba47402093e13f479c01c46ddda,0,0,1,1,2709,321,309.0,12.0,349.25,1.0,3.0,4.0,0.384729,0.0,35.0,-3.3466,39.25,0.0,0.0,0.0
7d699f40638927375174746bd5e24abff0043512,abfd151b90c54510d0a7a5b4404c443688510c35,1,1,1,1,1332,314,158.0,156.0,333.6,1.0,3.0,5.0,0.286558,0.0,40.0,1.44848,34.6,103.0,89.9426,67.0
94325ea3ef28b8fc50113d1117f3e46dd268321a,574b906f9b43a78fbd4759a25e95b2fd036c749c,0,1,1,1,1871,817,817.0,0.0,0.0,1.0,1.0,2.0,0.209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08862734382c72752e4346bf05de6dcee374492d,9e160df86806c2746735492263401aac725281af,0,0,0,0,4055,132,132.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,205.0,165.753,61.0
08862734382c72752e4346bf05de6dcee374492d,a9b3139ff8f4e36ce3971f1ea97e5712d03763d7,1,0,1,0,5121,100,100.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,35.4666,39.0
08862734382c72752e4346bf05de6dcee374492d,01b68c0e76041dc19f91b003cd0d459271f1761f,0,1,0,1,4016,144,144.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241.0,199.098,71.0
08862734382c72752e4346bf05de6dcee374492d,c7c72d1a7afc121eaedbbf95b5e399e9ca5dbb43,0,0,0,0,4593,92,92.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,39.0798,48.0
3afced6a75382ddf471a5490491b869a5f964689,fb17e8ca56a9b7688e7ccad7833d8a805ffc6ad5,0,0,0,0,2771,21,21.0,0.0,379.0,1.0,2.0,5.0,0.63847,0.0,42.0,6.02995,43.2,73.0,57.7292,67.0
