fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
e4db374421cac4c6fd0d9f9b337d9073e5207c21,e9c2b5c84d7bbb7f173cbe6035f6299248e14769,0,0,0,0,3,100
e4db374421cac4c6fd0d9f9b337d9073e5207c21,01fe1d2137d5e0a1d38f4c3be241b69ceccc578c,0,1,0,0,1,2
e4db374421cac4c6fd0d9f9b337d9073e5207c21,52109986881e77ba2f7a2e3dfe39f2f842732f16,0,0,0,0,20,3201
e4db374421cac4c6fd0d9f9b337d9073e5207c21,31e6ea7f5d5b3d73f4084261465142c9fe0fb894,1,0,0,0,2,1075
c5c7911dab8732861affbe66849a100da62f7464,70e79525c97c33a5fca8674d47d86cc2b7ae197a,1,0,0,0,2,1075
c5c7911dab8732861affbe66849a100da62f7464,956468c29adcbff83ab7c2e52d91f8e87b704853,0,0,0,0,3,100
c5c7911dab8732861affbe66849a100da62f7464,e4c05d31778a85014b2a52e2f20753b38dfbf950,0,0,0,0,8,2485
c5c7911dab8732861affbe66849a100da62f7464,4ac57f013e20da2d0f87fff69625cbd4419089f3,0,0,0,0,10,798
c5c7911dab8732861affbe66849a100da62f7464,99cef996c788755af95a0a614d7154a30928d4b9,0,0,0,0,20,3201
c5c7911dab8732861affbe66849a100da62f7464,300d4608f2504e3e4a02a13b6c6000b52c436975,1,0,0,0,7,495
c5c7911dab8732861affbe66849a100da62f7464,b4e235f9f23b492539eeeddbbd1e7a7ef1b6793e,0,0,0,0,4,1261
c5c7911dab8732861affbe66849a100da62f7464,fa2a0338d3f8b1c3a1d75bff39ff42e436cee0dc,0,0,0,0,18,103
c5c7911dab8732861affbe66849a100da62f7464,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,28,32239
c5c7911dab8732861affbe66849a100da62f7464,8b4cefd3245c349cad14baaf2ba42380dcc88112,0,0,0,0,5,630
c5c7911dab8732861affbe66849a100da62f7464,dc73b326f97f2ed7ec7b7e8485ebc9eb46e05ddb,0,0,0,0,16,57
